author,region1,region2
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Austria
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Brasil
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Bulgaria
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Bulgaria
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Colombia
NÉMETH László: Iszony,Albania,Cuba
NÉMETH László: Iszony,Albania,Czechoslovakia-cseh
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Czechoslovakia-cseh
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Czechoslovakia-cseh
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Czechoslovakia-szlovák
NÉMETH László: Iszony,Albania,Czechoslovakia-szlovák
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Czechoslovakia-szlovák
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Czechoslovakia-szlovák
NÉMETH László: Iszony,Albania,Federal Republic of Germany
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Federal Republic of Germany
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Federal Republic of Germany
NÉMETH László: Iszony,Albania,Finland
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Finland
NÉMETH László: Iszony,Albania,France
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,France
MESTERHÁZI Lajos: Pár lépés a határ,Albania,GDR
NÉMETH László: Iszony,Albania,GDR
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,GDR
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Hungary
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Hungary
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Hungary
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Israel
NÉMETH László: Iszony,Albania,Italy
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Italy
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Japan
NÉMETH László: Iszony,Albania,Netherlands
NÉMETH László: Iszony,Albania,Norway
NÉMETH László: Iszony,Albania,Poland
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Poland
NÉMETH László: Iszony,Albania,Romania
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Romania
NÉMETH László: Iszony,Albania,Spain
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Spain
NÉMETH László: Iszony,Albania,Sweden
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Sweden
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Turkey
NÉMETH László: Iszony,Albania,UK
NÉMETH László: Iszony,Albania,USA
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-grúz
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-litván
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-moldva
MESTERHÁZI Lajos: Pár lépés a határ,Albania,USSR-orosz
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,USSR-orosz
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-orosz
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-ukrán
MESTERHÁZI Lajos: Pár lépés a határ,Albania,USSR-észt
NÉMETH László: Iszony,Albania,USSR-észt
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-észt
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-örmény
NÉMETH László: Iszony,Albania,Yugoslavia
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Yugoslavia
DÉRY Tibor: Niki,Argentina,Belgium
JÓKAI Mór: Sárga rózsa,Argentina,Bulgaria
JÓKAI Mór: Sárga rózsa,Argentina,China
JÓKAI Mór: Sárga rózsa,Argentina,Czechoslovakia-cseh
DÉRY Tibor: Niki,Argentina,Czechoslovakia-cseh
DÉRY Tibor: Niki,Argentina,Denmark
DÉRY Tibor: Niki,Argentina,Federal Republic of Germany
DÉRY Tibor: Niki,Argentina,Finland
DÉRY Tibor: Niki,Argentina,France
JÓKAI Mór: Sárga rózsa,Argentina,GDR
"KACZÉR Illés: Ne félj szolgám, Jákob",Argentina,Israel
JÓKAI Mór: Sárga rózsa,Argentina,Italy
KÖRMENDI Ferenc: Bűnösök,Argentina,Italy
DÉRY Tibor: Niki,Argentina,Italy
JÓKAI Mór: Sárga rózsa,Argentina,Mexico
KÖRMENDI Ferenc: Bűnösök,Argentina,Netherlands
DÉRY Tibor: Niki,Argentina,Norway
DÉRY Tibor: Niki,Argentina,Poland
DÉRY Tibor: Niki,Argentina,Sweden
DÉRY Tibor: Niki,Argentina,Turkey
KÖRMENDI Ferenc: Bűnösök,Argentina,UK
"KACZÉR Illés: Ne félj szolgám, Jákob",Argentina,UK
DÉRY Tibor: Niki,Argentina,UK
DÉRY Tibor: Niki,Argentina,USA
JÓKAI Mór: Sárga rózsa,Argentina,USSR-azerbajdzsán
JÓKAI Mór: Sárga rózsa,Argentina,USSR-litván
JÓKAI Mór: Sárga rózsa,Argentina,USSR-orosz
JÓKAI Mór: Sárga rózsa,Argentina,USSR-tadzsik
JÓKAI Mór: Sárga rózsa,Argentina,USSR-türkmén
JÓKAI Mór: Sárga rózsa,Argentina,USSR-ukrán
DÉRY Tibor: Niki,Argentina,Yugoslavia
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Austria
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Belgium
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Brasil
MADÁCH Imre: Az ember tragédiája,Australia,Czechoslovakia-cseh
MADÁCH Imre: Az ember tragédiája,Australia,Czechoslovakia-szlovák
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Federal Republic of Germany
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Finland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,France
MADÁCH Imre: Az ember tragédiája,Australia,Hungary
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Israel
MADÁCH Imre: Az ember tragédiája,Australia,Italy
MADÁCH Imre: Az ember tragédiája,Australia,Japan
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Netherlands
MADÁCH Imre: Az ember tragédiája,Australia,Norway
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Norway
MADÁCH Imre: Az ember tragédiája,Australia,Poland
MADÁCH Imre: Az ember tragédiája,Australia,Romania
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Sweden
MADÁCH Imre: Az ember tragédiája,Australia,Turkey
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Turkey
MADÁCH Imre: Az ember tragédiája,Australia,USA
MADÁCH Imre: Az ember tragédiája,Australia,USSR-grúz
MADÁCH Imre: Az ember tragédiája,Australia,USSR-orosz
MADÁCH Imre: Az ember tragédiája,Australia,USSR-ukrán
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Yugoslavia
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Belgium
HARSÁNYI Zsolt: Magdolna,Austria,Belgium
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Belgium
PASSUTH László: Esőisten siratja Mexikót,Austria,Belgium
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Belgium
GÁRDONYI Géza: Egri csillagok,Austria,Belgium
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Belgium
HARSÁNYI Zsolt: Galgó három felesége,Austria,Belgium
PASSUTH László: Esőisten siratja Mexikót,Austria,Brasil
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Brasil
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Brasil
ILLÉS Béla: Kárpáti rapszódia,Austria,Bulgaria
ILLÉS Béla: Szkipetárok,Austria,Bulgaria
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Bulgaria
ÖRKÉNY István: Házastársak,Austria,Bulgaria
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Bulgaria
GÁRDONYI Géza: Egri csillagok,Austria,Bulgaria
KRÚDY Gyula: A vörös postakocsi,Austria,Bulgaria
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Bulgaria
ZILAHY Lajos: A lélek kialszik,Austria,Chile
ILLÉS Béla: Kárpáti rapszódia,Austria,China
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,China
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Colombia
DÉRY Tibor: A befejezetlen mondat,Austria,Czechoslovakia-cseh
ILLÉS Béla: Kárpáti rapszódia,Austria,Czechoslovakia-cseh
ILLÉS Béla: Szkipetárok,Austria,Czechoslovakia-cseh
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Czechoslovakia-cseh
PASSUTH László: Esőisten siratja Mexikót,Austria,Czechoslovakia-cseh
GÁRDONYI Géza: Egri csillagok,Austria,Czechoslovakia-cseh
"FEJES Endre: Jó estét nyár, jó estét szerelem",Austria,Czechoslovakia-cseh
SZÁNTÓ György: Stradivari,Austria,Czechoslovakia-cseh
ILLYÉS Gyula: Kháron ladikján,Austria,Czechoslovakia-cseh
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Czechoslovakia-cseh
BALÁZS Béla: Álmodó ifjúság,Austria,Czechoslovakia-szlovák
ILLÉS Béla: Kárpáti rapszódia,Austria,Czechoslovakia-szlovák
ILLÉS Béla: Szkipetárok,Austria,Czechoslovakia-szlovák
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Czechoslovakia-szlovák
PASSUTH László: Esőisten siratja Mexikót,Austria,Czechoslovakia-szlovák
GÁRDONYI Géza: Egri csillagok,Austria,Czechoslovakia-szlovák
ILLYÉS Gyula: Kháron ladikján,Austria,Czechoslovakia-szlovák
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Czechoslovakia-szlovák
MÁRAI Sándor: Az igazi,Austria,Denmark
ESTERHÁZY Péter: A szív segédigéi,Austria,Denmark
BALÁZS Béla: Álmodó ifjúság,Austria,Federal Republic of Germany
DÉRY Tibor: A befejezetlen mondat,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Ecce homo,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Magdolna,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Mathias rex,Austria,Federal Republic of Germany
KOMÁROMI János: Zúg a fenyves,Austria,Federal Republic of Germany
MÁRAI Sándor: Az igazi,Austria,Federal Republic of Germany
MÁRAI Sándor: Válás Budán,Austria,Federal Republic of Germany
MÁRAI Sándor: Vendégjáték Bolzanóban,Austria,Federal Republic of Germany
VASZARY Gábor: Hárman egymás ellen,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Federal Republic of Germany
GÁRDONYI Géza: Egri csillagok,Austria,Federal Republic of Germany
KÖRMENDI Ferenc: A budapesti kaland,Austria,Federal Republic of Germany
PASSUTH László: A mantuai herceg muzsikusa,Austria,Federal Republic of Germany
SZÁSZ Imre: Felhőfejes,Austria,Federal Republic of Germany
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Federal Republic of Germany
ESTERHÁZY Péter: A szív segédigéi,Austria,Federal Republic of Germany
ESTERHÁZY Péter: Ki szavatol a lady biztonságáért?,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Whisky szódával,Austria,Federal Republic of Germany
MÁRAI Sándor: Az igazi,Austria,Finland
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Finland
ZILAHY Lajos: Valamit visz a víz,Austria,Finland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Finland
GÁRDONYI Géza: Egri csillagok,Austria,Finland
SZÁSZ Imre: Felhőfejes,Austria,Finland
ILLYÉS Gyula: Kháron ladikján,Austria,Finland
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Finland
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Finland
HARSÁNYI Zsolt: Galgó három felesége,Austria,Finland
DÉRY Tibor: A befejezetlen mondat,Austria,France
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,France
MÁRAI Sándor: A gyertyák csonkig égnek,Austria,France
ZILAHY Lajos: A fegyverek visszanéznek,Austria,France
ZILAHY Lajos: A lélek kialszik,Austria,France
PASSUTH László: Esőisten siratja Mexikót,Austria,France
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,France
KÖRMENDI Ferenc: A budapesti kaland,Austria,France
ZILAHY Lajos: A dühödt angyal,Austria,France
ILLYÉS Gyula: Kháron ladikján,Austria,France
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,France
DÉRY Tibor: A befejezetlen mondat,Austria,GDR
ILLÉS Béla: Kárpáti rapszódia,Austria,GDR
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,GDR
ÖRKÉNY István: Házastársak,Austria,GDR
GÁRDONYI Géza: Egri csillagok,Austria,GDR
PASSUTH László: A mantuai herceg muzsikusa,Austria,GDR
PASSUTH László: Lagúnák,Austria,GDR
KRÚDY Gyula: A vörös postakocsi,Austria,GDR
ILLYÉS Gyula: Kháron ladikján,Austria,GDR
GÁRDONYI Géza: Egri csillagok,Austria,Greece
ILLÉS Béla: Kárpáti rapszódia,Austria,Hungary
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Hungary
GÁRDONYI Géza: Egri csillagok,Austria,Hungary
KRÚDY Gyula: A vörös postakocsi,Austria,Hungary
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Hungary
FEKETE István: Lutra,Austria,Hungary
ILLÉS Béla: Kárpáti rapszódia,Austria,Israel
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Israel
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Israel
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Italy
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Italy
GÁRDONYI Géza: Egri csillagok,Austria,Italy
ZILAHY Lajos: A dühödt angyal,Austria,Italy
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Italy
ESTERHÁZY Péter: A szív segédigéi,Austria,Italy
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Italy
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Japan
ZILAHY Lajos: Halálos tavasz,Austria,Japan
PASSUTH László: Esőisten siratja Mexikót,Austria,Mexico
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Netherlands
HARSÁNYI Zsolt: Magdolna,Austria,Netherlands
ILLÉS Béla: Kárpáti rapszódia,Austria,Netherlands
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Netherlands
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Netherlands
PASSUTH László: Fekete bársonyban,Austria,Netherlands
GÁRDONYI Géza: Egri csillagok,Austria,Netherlands
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Netherlands
HARSÁNYI Zsolt: Életre-halálra,Austria,Netherlands
HARSÁNYI Zsolt: Whisky szódával,Austria,Netherlands
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Norway
HÁY Gyula: A sevcsenkoi hullámvadász,Austria,Poland
ILLÉS Béla: Kárpáti rapszódia,Austria,Poland
ILLÉS Béla: Szkipetárok,Austria,Poland
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Poland
GÁRDONYI Géza: Egri csillagok,Austria,Poland
PASSUTH László: Lagúnák,Austria,Poland
"FEJES Endre: Jó estét nyár, jó estét szerelem",Austria,Poland
SZÁNTÓ György: Stradivari,Austria,Poland
G. SZABÓ Judit: A macskát visszafelé simogatják,Austria,Poland
SZÁSZ Imre: Felhőfejes,Austria,Poland
ILLYÉS Gyula: Kháron ladikján,Austria,Poland
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Poland
ILLÉS Béla: Kárpáti rapszódia,Austria,Romania
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Romania
ÖRKÉNY István: Házastársak,Austria,Romania
GÁRDONYI Géza: Egri csillagok,Austria,Romania
PASSUTH László: A mantuai herceg muzsikusa,Austria,Romania
SZÁNTÓ György: Stradivari,Austria,Romania
MIKES Kelemen: Törökországi levelek,Austria,Romania
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Romania
HARSÁNYI Zsolt: Magdolna,Austria,Spain
MÁRAI Sándor: A gyertyák csonkig égnek,Austria,Spain
MÁRAI Sándor: Az igazi,Austria,Spain
MÁRAI Sándor: Vendégjáték Bolzanóban,Austria,Spain
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Spain
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Spain
ZILAHY Lajos: A lélek kialszik,Austria,Spain
ZILAHY Lajos: Csöndes élet,Austria,Spain
ZILAHY Lajos: Valamit visz a víz,Austria,Spain
PASSUTH László: Esőisten siratja Mexikót,Austria,Spain
MÁRAI Sándor: A nővér,Austria,Spain
PASSUTH László: Fekete bársonyban,Austria,Spain
ZILAHY Lajos: Halálos tavasz,Austria,Spain
ZILAHY Lajos: Két fogoly,Austria,Spain
PASSUTH László: A mantuai herceg muzsikusa,Austria,Spain
ZILAHY Lajos: A dühödt angyal,Austria,Spain
PASSUTH László: A bíborban született,Austria,Spain
PASSUTH László: Lagúnák,Austria,Spain
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Spain
HARSÁNYI Zsolt: Whisky szódával,Austria,Spain
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Sweden
ILLYÉS Gyula: Kháron ladikján,Austria,Sweden
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Sweden
ESTERHÁZY Péter: A szív segédigéi,Austria,Sweden
HARSÁNYI Zsolt: Galgó három felesége,Austria,Sweden
BALÁZS Béla: Álmodó ifjúság,Austria,Switzerland
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Switzerland
MÁRAI Sándor: Válás Budán,Austria,Switzerland
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Switzerland
ZILAHY Lajos: A dühödt angyal,Austria,Switzerland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Turkey
ZILAHY Lajos: Két fogoly,Austria,Turkey
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Turkey
ILLÉS Béla: Szkipetárok,Austria,UK
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,UK
PASSUTH László: Esőisten siratja Mexikót,Austria,UK
ZILAHY Lajos: A dühödt angyal,Austria,UK
PASSUTH László: Esőisten siratja Mexikót,Austria,USA
ZILAHY Lajos: Két fogoly,Austria,USA
ZILAHY Lajos: A dühödt angyal,Austria,USA
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-grúz
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-grúz
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-kazah
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-lett
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-lett
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-litván
GÁRDONYI Géza: Egri csillagok,Austria,USSR-litván
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-litván
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-moldva
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-orosz
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-orosz
GÁRDONYI Géza: Egri csillagok,Austria,USSR-orosz
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-orosz
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-ukrán
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-ukrán
GÁRDONYI Géza: Egri csillagok,Austria,USSR-ukrán
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-ukrán
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-észt
GÁRDONYI Géza: Egri csillagok,Austria,USSR-észt
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-észt
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-örmény
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-üzbég
GÁRDONYI Géza: Egri csillagok,Austria,Vietnam
DÉRY Tibor: A befejezetlen mondat,Austria,Yugoslavia
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Yugoslavia
ILLÉS Béla: Kárpáti rapszódia,Austria,Yugoslavia
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Yugoslavia
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Yugoslavia
ZILAHY Lajos: A lélek kialszik,Austria,Yugoslavia
ZILAHY Lajos: Valamit visz a víz,Austria,Yugoslavia
PASSUTH László: Esőisten siratja Mexikót,Austria,Yugoslavia
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Yugoslavia
ZILAHY Lajos: Halálos tavasz,Austria,Yugoslavia
ZILAHY Lajos: Két fogoly,Austria,Yugoslavia
GÁRDONYI Géza: Egri csillagok,Austria,Yugoslavia
ZILAHY Lajos: A dühödt angyal,Austria,Yugoslavia
G. SZABÓ Judit: A macskát visszafelé simogatják,Austria,Yugoslavia
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Yugoslavia
ESTERHÁZY Péter: A szív segédigéi,Austria,Yugoslavia
PASSUTH László: Esőisten siratja Mexikót,Belgium,Brasil
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Belgium,Brasil
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,Bulgaria
SÁNTA Ferenc: Az ötödik pecsét,Belgium,Bulgaria
GÁRDONYI Géza: Egri csillagok,Belgium,Bulgaria
MIKSZÁTH Kálmán: Különös házasság,Belgium,Bulgaria
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,China
GÁRDONYI Géza: A láthatatlan ember,Belgium,Cuba
MIKSZÁTH Kálmán: Beszterce ostroma,Belgium,Czechoslovakia-cseh
PASSUTH László: Esőisten siratja Mexikót,Belgium,Czechoslovakia-cseh
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,Czechoslovakia-cseh
DÉRY Tibor: Niki,Belgium,Czechoslovakia-cseh
FEJES Endre: Rozsdatemető,Belgium,Czechoslovakia-cseh
GÁRDONYI Géza: A láthatatlan ember,Belgium,Czechoslovakia-cseh
SÁNTA Ferenc: Az ötödik pecsét,Belgium,Czechoslovakia-cseh
GÁRDONYI Géza: Egri csillagok,Belgium,Czechoslovakia-cseh
MIKSZÁTH Kálmán: Különös házasság,Belgium,Czechoslovakia-cseh
MIKSZÁTH Kálmán: Beszterce ostroma,Belgium,Czechoslovakia-szlovák
PASSUTH László: Esőisten siratja Mexikót,Belgium,Czechoslovakia-szlovák
FÖLDES Jolán: A halászó macska uccája,Belgium,Czechoslovakia-szlovák
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,Czechoslovakia-szlovák
FEJES Endre: Rozsdatemető,Belgium,Czechoslovakia-szlovák
SÁNTA Ferenc: Az ötödik pecsét,Belgium,Czechoslovakia-szlovák
GÁRDONYI Géza: Egri csillagok,Belgium,Czechoslovakia-szlovák
MIKSZÁTH Kálmán: Különös házasság,Belgium,Czechoslovakia-szlovák
DÉRY Tibor: Niki,Belgium,Denmark
HARSÁNYI Zsolt: És mégis mozog a föld,Belgium,Federal Republic of Germany
HARSÁNYI Zsolt: Magdolna,Belgium,Federal Republic of Germany
JUST Béla: Allegro barbaro,Belgium,Federal Republic of Germany
KÖRMENDI Ferenc: A boldog emberöltő,Belgium,Federal Republic of Germany
MIKSZÁTH Kálmán: A szelistyei asszonyok,Belgium,Federal Republic of Germany
JUST Béla: Az eszelősök,Belgium,Federal Republic of Germany
JUST Béla: Gortstrasse harmadik emelet (?),Belgium,Federal Republic of Germany
DÉRY Tibor: Niki,Belgium,Federal Republic of Germany
FEJES Endre: Rozsdatemető,Belgium,Federal Republic of Germany
GÁRDONYI Géza: A láthatatlan ember,Belgium,Federal Republic of Germany
KARDOS G. György: Avraham Bogatir hét napja,Belgium,Federal Republic of Germany
GÁRDONYI Géza: Egri csillagok,Belgium,Federal Republic of Germany
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Belgium,Federal Republic of Germany
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Belgium,Federal Republic of Germany
HARSÁNYI Zsolt: Galgó három felesége,Belgium,Finland
DÉRY Tibor: Niki,Belgium,Finland
FEJES Endre: Rozsdatemető,Belgium,Finland
GÁRDONYI Géza: Egri csillagok,Belgium,Finland
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Belgium,Finland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Belgium,Finland
HARSÁNYI Zsolt: És mégis mozog a föld,Belgium,France
JUST Béla: Allegro barbaro,Belgium,France
JUST Béla: Az eszelősök,Belgium,France
PASSUTH László: Esőisten siratja Mexikót,Belgium,France
FÖLDES Jolán: A halászó macska uccája,Belgium,France
DÉRY Tibor: Niki,Belgium,France
FEJES Endre: Rozsdatemető,Belgium,France
KARDOS G. György: Avraham Bogatir hét napja,Belgium,France
SÁNTA Ferenc: Az ötödik pecsét,Belgium,France
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Belgium,France
MIKSZÁTH Kálmán: Beszterce ostroma,Belgium,GDR
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,GDR
FEJES Endre: Rozsdatemető,Belgium,GDR
GÁRDONYI Géza: A láthatatlan ember,Belgium,GDR
KARDOS G. György: Avraham Bogatir hét napja,Belgium,GDR
SÁNTA Ferenc: Az ötödik pecsét,Belgium,GDR
GÁRDONYI Géza: Egri csillagok,Belgium,GDR
MIKSZÁTH Kálmán: Különös házasság,Belgium,GDR
GÁRDONYI Géza: Egri csillagok,Belgium,Greece
MIKSZÁTH Kálmán: Beszterce ostroma,Belgium,Hungary
"MIKSZÁTH Kálmán: Prakovszky, a siket kovács",Belgium,Hungary
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,Hungary
GÁRDONYI Géza: A láthatatlan ember,Belgium,Hungary
SÁNTA Ferenc: Az ötödik pecsét,Belgium,Hungary
GÁRDONYI Géza: Egri csillagok,Belgium,Hungary
MIKSZÁTH Kálmán: Különös házasság,Belgium,Hungary
GÁRDONYI Géza: A láthatatlan ember,Belgium,Israel
KARDOS G. György: Avraham Bogatir hét napja,Belgium,Israel
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Belgium,Israel
HARSÁNYI Zsolt: És mégis mozog a föld,Belgium,Italy
"MIKSZÁTH Kálmán: Prakovszky, a siket kovács",Belgium,Italy
JUST Béla: Az eszelősök,Belgium,Italy
MIKSZÁTH Kálmán: Szent Péter esernyője,Belgium,Italy
DÉRY Tibor: Niki,Belgium,Italy
FEJES Endre: Rozsdatemető,Belgium,Italy
KARDOS G. György: Avraham Bogatir hét napja,Belgium,Italy
GÁRDONYI Géza: Egri csillagok,Belgium,Italy
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Belgium,Italy
HARSÁNYI Zsolt: És mégis mozog a föld,Belgium,Japan
PASSUTH László: Esőisten siratja Mexikót,Belgium,Mexico
HARSÁNYI Zsolt: És mégis mozog a föld,Belgium,Netherlands
