author,region1,region2
JÓZSEF Attila: Források:,Albania,Argentina
PETŐFI Sándor: Források:,Albania,Austria
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Austria
JÓZSEF Attila: Források:,Albania,Belgium
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Brasil
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Bulgaria
PETŐFI Sándor: Források:,Albania,Bulgaria
JÓZSEF Attila: Források:,Albania,Bulgaria
MÓRICZ Zsigmond: Források:,Albania,Bulgaria
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Bulgaria
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Colombia
PETŐFI Sándor: Források:,Albania,Cuba
NÉMETH László: Iszony,Albania,Cuba
JÓZSEF Attila: Források:,Albania,Cuba
PETŐFI Sándor: Források:,Albania,Czechoslovakia-cseh
NÉMETH László: Iszony,Albania,Czechoslovakia-cseh
JÓZSEF Attila: Források:,Albania,Czechoslovakia-cseh
MÓRICZ Zsigmond: Források:,Albania,Czechoslovakia-cseh
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Czechoslovakia-cseh
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Czechoslovakia-cseh
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Czechoslovakia-szlovák
PETŐFI Sándor: Források:,Albania,Czechoslovakia-szlovák
NÉMETH László: Iszony,Albania,Czechoslovakia-szlovák
JÓZSEF Attila: Források:,Albania,Czechoslovakia-szlovák
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Czechoslovakia-szlovák
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Czechoslovakia-szlovák
JÓZSEF Attila: Források:,Albania,Denmark
PETŐFI Sándor: Források:,Albania,Egypt
NÉMETH László: Iszony,Albania,Federal Republic of Germany
MÓRICZ Zsigmond: Források:,Albania,Federal Republic of Germany
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Federal Republic of Germany
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Federal Republic of Germany
PETŐFI Sándor: Források:,Albania,Finland
NÉMETH László: Iszony,Albania,Finland
MÓRICZ Zsigmond: Források:,Albania,Finland
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Finland
PETŐFI Sándor: Források:,Albania,France
NÉMETH László: Iszony,Albania,France
JÓZSEF Attila: Források:,Albania,France
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,France
MESTERHÁZI Lajos: Pár lépés a határ,Albania,GDR
PETŐFI Sándor: Források:,Albania,GDR
NÉMETH László: Iszony,Albania,GDR
JÓZSEF Attila: Források:,Albania,GDR
MÓRICZ Zsigmond: Források:,Albania,GDR
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,GDR
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Hungary
PETŐFI Sándor: Források:,Albania,Hungary
JÓZSEF Attila: Források:,Albania,Hungary
MÓRICZ Zsigmond: Források:,Albania,Hungary
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,Hungary
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Hungary
PETŐFI Sándor: Források:,Albania,India
PETŐFI Sándor: Források:,Albania,Iran
MÓRICZ Zsigmond: Források:,Albania,Iran
PETŐFI Sándor: Források:,Albania,Israel
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Israel
PETŐFI Sándor: Források:,Albania,Italy
NÉMETH László: Iszony,Albania,Italy
JÓZSEF Attila: Források:,Albania,Italy
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Italy
MESTERHÁZI Lajos: Pár lépés a határ,Albania,Japan
PETŐFI Sándor: Források:,Albania,Japan
PETŐFI Sándor: Források:,Albania,Mongolia
NÉMETH László: Iszony,Albania,Netherlands
PETŐFI Sándor: Források:,Albania,North Korea
PETŐFI Sándor: Források:,Albania,Norway
NÉMETH László: Iszony,Albania,Norway
JÓZSEF Attila: Források:,Albania,Norway
PETŐFI Sándor: Források:,Albania,PR China
JÓZSEF Attila: Források:,Albania,PR China
MÓRICZ Zsigmond: Források:,Albania,PR China
PETŐFI Sándor: Források:,Albania,Poland
NÉMETH László: Iszony,Albania,Poland
JÓZSEF Attila: Források:,Albania,Poland
MÓRICZ Zsigmond: Források:,Albania,Poland
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Poland
JÓZSEF Attila: Források:,Albania,Portugal
PETŐFI Sándor: Források:,Albania,Romania
NÉMETH László: Iszony,Albania,Romania
JÓZSEF Attila: Források:,Albania,Romania
MÓRICZ Zsigmond: Források:,Albania,Romania
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Romania
NÉMETH László: Iszony,Albania,Spain
JÓZSEF Attila: Források:,Albania,Spain
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Spain
PETŐFI Sándor: Források:,Albania,Sweden
NÉMETH László: Iszony,Albania,Sweden
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Sweden
JÓZSEF Attila: Források:,Albania,Switzerland
PETŐFI Sándor: Források:,Albania,Turkey
MÓRICZ Zsigmond: Források:,Albania,Turkey
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Turkey
NÉMETH László: Iszony,Albania,UK
JÓZSEF Attila: Források:,Albania,UK
PETŐFI Sándor: Források:,Albania,USA
NÉMETH László: Iszony,Albania,USA
JÓZSEF Attila: Források:,Albania,USA
PETŐFI Sándor: Források:,Albania,USSR-azerbajdzsán
PETŐFI Sándor: Források:,Albania,USSR-baskir
PETŐFI Sándor: Források:,Albania,USSR-fehérorosz
PETŐFI Sándor: Források:,Albania,USSR-grúz
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-grúz
PETŐFI Sándor: Források:,Albania,USSR-kazah
PETŐFI Sándor: Források:,Albania,USSR-kirgiz
PETŐFI Sándor: Források:,Albania,USSR-lett
JÓZSEF Attila: Források:,Albania,USSR-lett
PETŐFI Sándor: Források:,Albania,USSR-litván
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-litván
PETŐFI Sándor: Források:,Albania,USSR-moldva
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-moldva
MESTERHÁZI Lajos: Pár lépés a határ,Albania,USSR-orosz
PETŐFI Sándor: Források:,Albania,USSR-orosz
JÓZSEF Attila: Források:,Albania,USSR-orosz
MÓRICZ Zsigmond: Források:,Albania,USSR-orosz
MURÁNYI KOVÁCS Endre: A firenzei varázsló,Albania,USSR-orosz
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-orosz
PETŐFI Sándor: Források:,Albania,USSR-tadzsik
PETŐFI Sándor: Források:,Albania,USSR-türkmén
PETŐFI Sándor: Források:,Albania,USSR-udmurt
PETŐFI Sándor: Források:,Albania,USSR-ukrán
JÓZSEF Attila: Források:,Albania,USSR-ukrán
MÓRICZ Zsigmond: Források:,Albania,USSR-ukrán
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-ukrán
MESTERHÁZI Lajos: Pár lépés a határ,Albania,USSR-észt
PETŐFI Sándor: Források:,Albania,USSR-észt
NÉMETH László: Iszony,Albania,USSR-észt
MÓRICZ Zsigmond: Források:,Albania,USSR-észt
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-észt
PETŐFI Sándor: Források:,Albania,USSR-örmény
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,USSR-örmény
PETŐFI Sándor: Források:,Albania,Vietnam
JÓZSEF Attila: Források:,Albania,Vietnam
PETŐFI Sándor: Források:,Albania,Yugoslavia
NÉMETH László: Iszony,Albania,Yugoslavia
JÓZSEF Attila: Források:,Albania,Yugoslavia
MOLNÁR Ferenc: A Pál utcai fiúk,Albania,Yugoslavia
JÓZSEF Attila: Források:,Argentina,Belgium
DÉRY Tibor: Niki,Argentina,Belgium
JÓKAI Mór: Sárga rózsa,Argentina,Bulgaria
JÓZSEF Attila: Források:,Argentina,Bulgaria
JÓZSEF Attila: Források:,Argentina,Cuba
JÓKAI Mór: Sárga rózsa,Argentina,Czechoslovakia-cseh
JÓZSEF Attila: Források:,Argentina,Czechoslovakia-cseh
DÉRY Tibor: Niki,Argentina,Czechoslovakia-cseh
JÓZSEF Attila: Források:,Argentina,Czechoslovakia-szlovák
JÓZSEF Attila: Források:,Argentina,Denmark
DÉRY Tibor: Niki,Argentina,Denmark
DÉRY Tibor: Niki,Argentina,Federal Republic of Germany
DÉRY Tibor: Niki,Argentina,Finland
JÓZSEF Attila: Források:,Argentina,France
DÉRY Tibor: Niki,Argentina,France
JÓKAI Mór: Sárga rózsa,Argentina,GDR
JÓZSEF Attila: Források:,Argentina,GDR
JÓZSEF Attila: Források:,Argentina,Hungary
"KACZÉR Illés: Ne félj szolgám, Jákob",Argentina,Israel
JÓKAI Mór: Sárga rózsa,Argentina,Italy
KÖRMENDI Ferenc: Bűnösök,Argentina,Italy
JÓZSEF Attila: Források:,Argentina,Italy
DÉRY Tibor: Niki,Argentina,Italy
JÓKAI Mór: Sárga rózsa,Argentina,Mexico
KÖRMENDI Ferenc: Bűnösök,Argentina,Netherlands
JÓZSEF Attila: Források:,Argentina,Norway
DÉRY Tibor: Niki,Argentina,Norway
JÓKAI Mór: Sárga rózsa,Argentina,PR China
JÓZSEF Attila: Források:,Argentina,PR China
JÓZSEF Attila: Források:,Argentina,Poland
DÉRY Tibor: Niki,Argentina,Poland
JÓZSEF Attila: Források:,Argentina,Portugal
JÓZSEF Attila: Források:,Argentina,Romania
JÓZSEF Attila: Források:,Argentina,Spain
DÉRY Tibor: Niki,Argentina,Sweden
JÓZSEF Attila: Források:,Argentina,Switzerland
DÉRY Tibor: Niki,Argentina,Turkey
KÖRMENDI Ferenc: Bűnösök,Argentina,UK
"KACZÉR Illés: Ne félj szolgám, Jákob",Argentina,UK
JÓZSEF Attila: Források:,Argentina,UK
DÉRY Tibor: Niki,Argentina,UK
JÓZSEF Attila: Források:,Argentina,USA
DÉRY Tibor: Niki,Argentina,USA
JÓKAI Mór: Sárga rózsa,Argentina,USSR-azerbajdzsán
JÓZSEF Attila: Források:,Argentina,USSR-lett
JÓKAI Mór: Sárga rózsa,Argentina,USSR-litván
JÓKAI Mór: Sárga rózsa,Argentina,USSR-orosz
JÓZSEF Attila: Források:,Argentina,USSR-orosz
JÓKAI Mór: Sárga rózsa,Argentina,USSR-tadzsik
JÓKAI Mór: Sárga rózsa,Argentina,USSR-türkmén
JÓKAI Mór: Sárga rózsa,Argentina,USSR-ukrán
JÓZSEF Attila: Források:,Argentina,USSR-ukrán
JÓZSEF Attila: Források:,Argentina,Vietnam
JÓZSEF Attila: Források:,Argentina,Yugoslavia
DÉRY Tibor: Niki,Argentina,Yugoslavia
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Austria
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Belgium
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Brasil
MADÁCH Imre: Az ember tragédiája,Australia,Czechoslovakia-cseh
MADÁCH Imre: Az ember tragédiája,Australia,Czechoslovakia-szlovák
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Federal Republic of Germany
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Finland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,France
MADÁCH Imre: Az ember tragédiája,Australia,Hungary
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Israel
MADÁCH Imre: Az ember tragédiája,Australia,Italy
MADÁCH Imre: Az ember tragédiája,Australia,Japan
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Netherlands
MADÁCH Imre: Az ember tragédiája,Australia,Norway
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Norway
MADÁCH Imre: Az ember tragédiája,Australia,Poland
MADÁCH Imre: Az ember tragédiája,Australia,Romania
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Sweden
MADÁCH Imre: Az ember tragédiája,Australia,Turkey
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Turkey
MADÁCH Imre: Az ember tragédiája,Australia,USA
MADÁCH Imre: Az ember tragédiája,Australia,USSR-grúz
MADÁCH Imre: Az ember tragédiája,Australia,USSR-orosz
MADÁCH Imre: Az ember tragédiája,Australia,USSR-ukrán
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Australia,Yugoslavia
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Belgium
HARSÁNYI Zsolt: Magdolna,Austria,Belgium
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Belgium
PASSUTH László: Esőisten siratja Mexikót,Austria,Belgium
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Belgium
GÁRDONYI Géza: Egri csillagok,Austria,Belgium
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Belgium
HARSÁNYI Zsolt: Galgó három felesége,Austria,Belgium
PASSUTH László: Esőisten siratja Mexikót,Austria,Brasil
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Brasil
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Brasil
ILLÉS Béla: Kárpáti rapszódia,Austria,Bulgaria
ILLÉS Béla: Szkipetárok,Austria,Bulgaria
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Bulgaria
ÖRKÉNY István: Házastársak,Austria,Bulgaria
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Bulgaria
GÁRDONYI Géza: Egri csillagok,Austria,Bulgaria
KRÚDY Gyula: A vörös postakocsi,Austria,Bulgaria
PETŐFI Sándor: Források:,Austria,Bulgaria
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Bulgaria
ZILAHY Lajos: A lélek kialszik,Austria,Chile
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Colombia
PETŐFI Sándor: Források:,Austria,Cuba
DÉRY Tibor: A befejezetlen mondat,Austria,Czechoslovakia-cseh
ILLÉS Béla: Kárpáti rapszódia,Austria,Czechoslovakia-cseh
ILLÉS Béla: Szkipetárok,Austria,Czechoslovakia-cseh
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Czechoslovakia-cseh
PASSUTH László: Esőisten siratja Mexikót,Austria,Czechoslovakia-cseh
GÁRDONYI Géza: Egri csillagok,Austria,Czechoslovakia-cseh
KRÚDY Gyula: Források:,Austria,Czechoslovakia-cseh
"FEJES Endre: Jó estét nyár, jó estét szerelem",Austria,Czechoslovakia-cseh
SZÁNTÓ György: Stradivari,Austria,Czechoslovakia-cseh
ILLYÉS Gyula: Kháron ladikján,Austria,Czechoslovakia-cseh
PETŐFI Sándor: Források:,Austria,Czechoslovakia-cseh
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Czechoslovakia-cseh
ADY Endre: Források:,Austria,Czechoslovakia-cseh
BALÁZS Béla: Álmodó ifjúság,Austria,Czechoslovakia-szlovák
ILLÉS Béla: Kárpáti rapszódia,Austria,Czechoslovakia-szlovák
ILLÉS Béla: Szkipetárok,Austria,Czechoslovakia-szlovák
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Czechoslovakia-szlovák
PASSUTH László: Esőisten siratja Mexikót,Austria,Czechoslovakia-szlovák
GÁRDONYI Géza: Egri csillagok,Austria,Czechoslovakia-szlovák
KRÚDY Gyula: Források:,Austria,Czechoslovakia-szlovák
ILLYÉS Gyula: Kháron ladikján,Austria,Czechoslovakia-szlovák
PETŐFI Sándor: Források:,Austria,Czechoslovakia-szlovák
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Czechoslovakia-szlovák
ADY Endre: Források:,Austria,Czechoslovakia-szlovák
MÁRAI Sándor: Az igazi,Austria,Denmark
ESTERHÁZY Péter: A szív segédigéi,Austria,Denmark
PETŐFI Sándor: Források:,Austria,Egypt
BALÁZS Béla: Álmodó ifjúság,Austria,Federal Republic of Germany
DÉRY Tibor: A befejezetlen mondat,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Ecce homo,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Magdolna,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Mathias rex,Austria,Federal Republic of Germany
KOMÁROMI János: Zúg a fenyves,Austria,Federal Republic of Germany
MÁRAI Sándor: Az igazi,Austria,Federal Republic of Germany
MÁRAI Sándor: Válás Budán,Austria,Federal Republic of Germany
MÁRAI Sándor: Vendégjáték Bolzanóban,Austria,Federal Republic of Germany
VASZARY Gábor: Hárman egymás ellen,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Federal Republic of Germany
GÁRDONYI Géza: Egri csillagok,Austria,Federal Republic of Germany
KÖRMENDI Ferenc: A budapesti kaland,Austria,Federal Republic of Germany
PASSUTH László: A mantuai herceg muzsikusa,Austria,Federal Republic of Germany
KRÚDY Gyula: Források:,Austria,Federal Republic of Germany
SZÁSZ Imre: Felhőfejes,Austria,Federal Republic of Germany
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Federal Republic of Germany
ADY Endre: Források:,Austria,Federal Republic of Germany
ESTERHÁZY Péter: A szív segédigéi,Austria,Federal Republic of Germany
ESTERHÁZY Péter: Ki szavatol a lady biztonságáért?,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Federal Republic of Germany
HARSÁNYI Zsolt: Whisky szódával,Austria,Federal Republic of Germany
MÁRAI Sándor: Az igazi,Austria,Finland
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Finland
ZILAHY Lajos: Valamit visz a víz,Austria,Finland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Finland
GÁRDONYI Géza: Egri csillagok,Austria,Finland
SZÁSZ Imre: Felhőfejes,Austria,Finland
ILLYÉS Gyula: Kháron ladikján,Austria,Finland
PETŐFI Sándor: Források:,Austria,Finland
PILINSZKY János: Források:,Austria,Finland
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Finland
ADY Endre: Források:,Austria,Finland
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Finland
HARSÁNYI Zsolt: Galgó három felesége,Austria,Finland
DÉRY Tibor: A befejezetlen mondat,Austria,France
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,France
MÁRAI Sándor: A gyertyák csonkig égnek,Austria,France
ZILAHY Lajos: A fegyverek visszanéznek,Austria,France
ZILAHY Lajos: A lélek kialszik,Austria,France
PASSUTH László: Esőisten siratja Mexikót,Austria,France
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,France
KÖRMENDI Ferenc: A budapesti kaland,Austria,France
ZILAHY Lajos: A dühödt angyal,Austria,France
ILLYÉS Gyula: Kháron ladikján,Austria,France
PETŐFI Sándor: Források:,Austria,France
PILINSZKY János: Források:,Austria,France
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,France
ADY Endre: Források:,Austria,France
DÉRY Tibor: A befejezetlen mondat,Austria,GDR
ILLÉS Béla: Kárpáti rapszódia,Austria,GDR
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,GDR
ÖRKÉNY István: Házastársak,Austria,GDR
GÁRDONYI Géza: Egri csillagok,Austria,GDR
PASSUTH László: A mantuai herceg muzsikusa,Austria,GDR
PASSUTH László: Lagúnák,Austria,GDR
KRÚDY Gyula: A vörös postakocsi,Austria,GDR
KRÚDY Gyula: Források:,Austria,GDR
ILLYÉS Gyula: Kháron ladikján,Austria,GDR
PETŐFI Sándor: Források:,Austria,GDR
ADY Endre: Források:,Austria,GDR
GÁRDONYI Géza: Egri csillagok,Austria,Greece
ILLÉS Béla: Kárpáti rapszódia,Austria,Hungary
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Hungary
GÁRDONYI Géza: Egri csillagok,Austria,Hungary
KRÚDY Gyula: A vörös postakocsi,Austria,Hungary
KRÚDY Gyula: Források:,Austria,Hungary
PETŐFI Sándor: Források:,Austria,Hungary
PILINSZKY János: Források:,Austria,Hungary
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Hungary
ADY Endre: Források:,Austria,Hungary
FEKETE István: Lutra,Austria,Hungary
PETŐFI Sándor: Források:,Austria,India
ADY Endre: Források:,Austria,India
PETŐFI Sándor: Források:,Austria,Iran
ILLÉS Béla: Kárpáti rapszódia,Austria,Israel
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Israel
PETŐFI Sándor: Források:,Austria,Israel
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Israel
ADY Endre: Források:,Austria,Israel
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Italy
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Italy
GÁRDONYI Géza: Egri csillagok,Austria,Italy
ZILAHY Lajos: A dühödt angyal,Austria,Italy
PETŐFI Sándor: Források:,Austria,Italy
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Italy
ADY Endre: Források:,Austria,Italy
ESTERHÁZY Péter: A szív segédigéi,Austria,Italy
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Italy
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Japan
ZILAHY Lajos: Halálos tavasz,Austria,Japan
PETŐFI Sándor: Források:,Austria,Japan
PASSUTH László: Esőisten siratja Mexikót,Austria,Mexico
PETŐFI Sándor: Források:,Austria,Mongolia
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Netherlands
HARSÁNYI Zsolt: Magdolna,Austria,Netherlands
ILLÉS Béla: Kárpáti rapszódia,Austria,Netherlands
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Netherlands
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Netherlands
PASSUTH László: Fekete bársonyban,Austria,Netherlands
GÁRDONYI Géza: Egri csillagok,Austria,Netherlands
PILINSZKY János: Források:,Austria,Netherlands
HARSÁNYI Zsolt: Élni jó. Rubens életének regénye,Austria,Netherlands
HARSÁNYI Zsolt: Életre-halálra,Austria,Netherlands
HARSÁNYI Zsolt: Whisky szódával,Austria,Netherlands
PETŐFI Sándor: Források:,Austria,North Korea
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Norway
PETŐFI Sándor: Források:,Austria,Norway
ILLÉS Béla: Kárpáti rapszódia,Austria,PR China
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,PR China
PETŐFI Sándor: Források:,Austria,PR China
HÁY Gyula: A sevcsenkoi hullámvadász,Austria,Poland
ILLÉS Béla: Kárpáti rapszódia,Austria,Poland
ILLÉS Béla: Szkipetárok,Austria,Poland
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Poland
GÁRDONYI Géza: Egri csillagok,Austria,Poland
PASSUTH László: Lagúnák,Austria,Poland
"FEJES Endre: Jó estét nyár, jó estét szerelem",Austria,Poland
SZÁNTÓ György: Stradivari,Austria,Poland
G. SZABÓ Judit: A macskát visszafelé simogatják,Austria,Poland
SZÁSZ Imre: Felhőfejes,Austria,Poland
ILLYÉS Gyula: Kháron ladikján,Austria,Poland
PETŐFI Sándor: Források:,Austria,Poland
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Poland
ADY Endre: Források:,Austria,Poland
ILLÉS Béla: Kárpáti rapszódia,Austria,Romania
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Romania
ÖRKÉNY István: Házastársak,Austria,Romania
GÁRDONYI Géza: Egri csillagok,Austria,Romania
PASSUTH László: A mantuai herceg muzsikusa,Austria,Romania
KRÚDY Gyula: Források:,Austria,Romania
SZÁNTÓ György: Stradivari,Austria,Romania
PETŐFI Sándor: Források:,Austria,Romania
MIKES Kelemen: Törökországi levelek,Austria,Romania
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Romania
ADY Endre: Források:,Austria,Romania
HARSÁNYI Zsolt: Magdolna,Austria,Spain
MÁRAI Sándor: A gyertyák csonkig égnek,Austria,Spain
MÁRAI Sándor: Az igazi,Austria,Spain
MÁRAI Sándor: Vendégjáték Bolzanóban,Austria,Spain
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Spain
ZILAHY Lajos: A fegyverek visszanéznek,Austria,Spain
ZILAHY Lajos: A lélek kialszik,Austria,Spain
ZILAHY Lajos: Csöndes élet,Austria,Spain
ZILAHY Lajos: Valamit visz a víz,Austria,Spain
PASSUTH László: Esőisten siratja Mexikót,Austria,Spain
MÁRAI Sándor: A nővér,Austria,Spain
PASSUTH László: Fekete bársonyban,Austria,Spain
ZILAHY Lajos: Halálos tavasz,Austria,Spain
ZILAHY Lajos: Két fogoly,Austria,Spain
PASSUTH László: A mantuai herceg muzsikusa,Austria,Spain
ZILAHY Lajos: A dühödt angyal,Austria,Spain
PASSUTH László: A bíborban született,Austria,Spain
PASSUTH László: Lagúnák,Austria,Spain
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Spain
ADY Endre: Források:,Austria,Spain
HARSÁNYI Zsolt: Whisky szódával,Austria,Spain
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Sweden
ILLYÉS Gyula: Kháron ladikján,Austria,Sweden
PETŐFI Sándor: Források:,Austria,Sweden
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Sweden
ADY Endre: Források:,Austria,Sweden
ESTERHÁZY Péter: A szív segédigéi,Austria,Sweden
HARSÁNYI Zsolt: Galgó három felesége,Austria,Sweden
BALÁZS Béla: Álmodó ifjúság,Austria,Switzerland
HARSÁNYI Zsolt: És mégis mozog a föld,Austria,Switzerland
MÁRAI Sándor: Válás Budán,Austria,Switzerland
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,Switzerland
ZILAHY Lajos: A dühödt angyal,Austria,Switzerland
PILINSZKY János: Források:,Austria,Switzerland
HARSÁNYI Zsolt: Magyar rapszódia: Liszt életének regénye,Austria,Turkey
ZILAHY Lajos: Két fogoly,Austria,Turkey
PETŐFI Sándor: Források:,Austria,Turkey
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,Turkey
ILLÉS Béla: Szkipetárok,Austria,UK
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,UK
PASSUTH László: Esőisten siratja Mexikót,Austria,UK
ZILAHY Lajos: A dühödt angyal,Austria,UK
PASSUTH László: Esőisten siratja Mexikót,Austria,USA
ZILAHY Lajos: Két fogoly,Austria,USA
ZILAHY Lajos: A dühödt angyal,Austria,USA
PETŐFI Sándor: Források:,Austria,USA
ADY Endre: Források:,Austria,USA
PETŐFI Sándor: Források:,Austria,USSR-azerbajdzsán
PETŐFI Sándor: Források:,Austria,USSR-baskir
PETŐFI Sándor: Források:,Austria,USSR-fehérorosz
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-grúz
PETŐFI Sándor: Források:,Austria,USSR-grúz
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-grúz
ADY Endre: Források:,Austria,USSR-grúz
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-kazah
PETŐFI Sándor: Források:,Austria,USSR-kazah
PETŐFI Sándor: Források:,Austria,USSR-kirgiz
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-lett
MIKSZÁTH Kálmán: Szent Péter esernyője,Austria,USSR-lett
PETŐFI Sándor: Források:,Austria,USSR-lett
ILLÉS Béla: Kárpáti rapszódia,Austria,USSR-litván
GÁRDONYI Géza: Egri csillagok,Austria,USSR-litván
PETŐFI Sándor: Források:,Austria,USSR-litván
MOLNÁR Ferenc: A Pál utcai fiúk,Austria,USSR-litván
