author,region1,region2
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-cseh,USSR-lett
FEKETE Gyula: Az orvos halála,Czechoslovakia-cseh,USSR-lett
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-cseh,USSR-lett
DÁNIEL Anna: Karambol,Czechoslovakia-cseh,USSR-lett
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-cseh,USSR-litván
ZALKA Máté: Források:,Czechoslovakia-cseh,USSR-litván
SZABÓ Magda: Álarcosbál,Czechoslovakia-cseh,USSR-litván
TATAY Sándor: Puskák és galambok,Czechoslovakia-cseh,USSR-litván
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-cseh,USSR-litván
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-cseh,USSR-litván
ÖRSI Ferenc: A Tenkes kapitánya,Czechoslovakia-cseh,USSR-litván
NAGY Sándor: Megbékélés,Czechoslovakia-cseh,USSR-moldva
ZALKA Máté: Források:,Czechoslovakia-cseh,USSR-moldva
ACZÉL Tamás: Vihar és napsütés,Czechoslovakia-cseh,USSR-orosz
NAGY Sándor: Megbékélés,Czechoslovakia-cseh,USSR-orosz
SZABÓ Pál: Talpalatnyi föld,Czechoslovakia-cseh,USSR-orosz
URBÁN Ernő: Tűzkeresztség,Czechoslovakia-cseh,USSR-orosz
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-cseh,USSR-orosz
ILLÉS Béla: Honfoglalás,Czechoslovakia-cseh,USSR-orosz
KAFFKA Margit: Színek és évek,Czechoslovakia-cseh,USSR-orosz
MÓRICZ Zsigmond: Úri muri,Czechoslovakia-cseh,USSR-orosz
ZALKA Máté: Doberdo,Czechoslovakia-cseh,USSR-orosz
BERKESI András: Októberi vihar,Czechoslovakia-cseh,USSR-orosz
ILLÉS Béla: Ég a Tisza,Czechoslovakia-cseh,USSR-orosz
KÁLLAI István: Kötéltánc,Czechoslovakia-cseh,USSR-orosz
MÓRA Ferenc: Források:,Czechoslovakia-cseh,USSR-orosz
SÓS György: Pettyes kalandjai,Czechoslovakia-cseh,USSR-orosz
ZALKA Máté: Források:,Czechoslovakia-cseh,USSR-orosz
BÓKA László: Alázatosan jelentem,Czechoslovakia-cseh,USSR-orosz
SZABÓ Magda: Álarcosbál,Czechoslovakia-cseh,USSR-orosz
TATAY Sándor: Puskák és galambok,Czechoslovakia-cseh,USSR-orosz
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-cseh,USSR-orosz
BERKESI András−KARDOS György: Kopjások,Czechoslovakia-cseh,USSR-orosz
FEKETE Gyula: Az orvos halála,Czechoslovakia-cseh,USSR-orosz
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-cseh,USSR-orosz
SZAMOS Rudolf: Kántor nyomoz,Czechoslovakia-cseh,USSR-orosz
BERTHA Bulcsu: A kenguru,Czechoslovakia-cseh,USSR-orosz
JUHÁSZ Gyula: Források:,Czechoslovakia-cseh,USSR-orosz
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-cseh,USSR-orosz
SZABÓ Magda: Régimódi történet,Czechoslovakia-cseh,USSR-orosz
BABITS Mihály: Források:,Czechoslovakia-cseh,USSR-orosz
MIKSZÁTH Kálmán: A fekete város,Czechoslovakia-cseh,USSR-orosz
VÖRÖSMARTY Mihály: Források:,Czechoslovakia-cseh,USSR-orosz
DÉRY Tibor: Felelet,Czechoslovakia-cseh,USSR-orosz
FEHÉR Klára: A teremtés koronája,Czechoslovakia-cseh,USSR-orosz
MESTERHÁZI Lajos: A tizenegyedik parancsolat,Czechoslovakia-cseh,USSR-orosz
KERTÉSZ Ákos: Özvegyek,Czechoslovakia-cseh,USSR-orosz
MÓRA Ferenc: Források:,Czechoslovakia-cseh,USSR-tadzsik
SARKADI Imre: A gyáva,Czechoslovakia-cseh,USSR-tadzsik
NAGY Sándor: Megbékélés,Czechoslovakia-cseh,USSR-udmurt
ACZÉL Tamás: Vihar és napsütés,Czechoslovakia-cseh,USSR-ukrán
ILKU Pál: Az osztály zendülői,Czechoslovakia-cseh,USSR-ukrán
ZALKA Máté: Doberdo,Czechoslovakia-cseh,USSR-ukrán
BERKESI András: Októberi vihar,Czechoslovakia-cseh,USSR-ukrán
MÓRA Ferenc: Források:,Czechoslovakia-cseh,USSR-ukrán
TATAY Sándor: Puskák és galambok,Czechoslovakia-cseh,USSR-ukrán
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-cseh,USSR-ukrán
BERKESI András−KARDOS György: Kopjások,Czechoslovakia-cseh,USSR-ukrán
BERTHA Bulcsu: A kenguru,Czechoslovakia-cseh,USSR-ukrán
CSUKÁS István: Keménykalap és krumpliorr,Czechoslovakia-cseh,USSR-ukrán
SZABÓ Magda: Régimódi történet,Czechoslovakia-cseh,USSR-ukrán
JÓKAI Anna: Tartozik és követel,Czechoslovakia-cseh,USSR-ukrán
ZALKA Máté: Források:,Czechoslovakia-cseh,USSR-észt
SARKADI Imre: A gyáva,Czechoslovakia-cseh,USSR-észt
TATAY Sándor: Puskák és galambok,Czechoslovakia-cseh,USSR-észt
MÓRA Ferenc: Források:,Czechoslovakia-cseh,USSR-örmény
SZILVÁSI Lajos: Appassionata,Czechoslovakia-cseh,USSR-örmény
TATAY Sándor: Puskák és galambok,Czechoslovakia-cseh,USSR-örmény
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-cseh,USSR-örmény
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-cseh,USSR-örmény
MÓRICZ Zsigmond: Úri muri,Czechoslovakia-cseh,Yugoslavia
KOSZTOLÁNYI Dezső: Pacsirta,Czechoslovakia-cseh,Yugoslavia
MÓRICZ Zsigmond: Rózsa Sándor a lovát ugratja,Czechoslovakia-cseh,Yugoslavia
SZABÓ Magda: Álarcosbál,Czechoslovakia-cseh,Yugoslavia
KAFFKA Margit: Hangyaboly,Czechoslovakia-cseh,Yugoslavia
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-cseh,Yugoslavia
KOLOZSVÁRI GRANDPIERRE Emil: Nők apróban,Czechoslovakia-cseh,Yugoslavia
SZABÓ Magda: Régimódi történet,Czechoslovakia-cseh,Yugoslavia
SZERB Antal: A Pendragon legenda,Czechoslovakia-cseh,Yugoslavia
DOBAI Péter: A birodalom ezredese,Czechoslovakia-cseh,Yugoslavia
HELTAI Jenő: Álmokháza,Czechoslovakia-szlovák,GDR
JÓKAI Mór: Rab Ráby,Czechoslovakia-szlovák,GDR
MIKSZÁTH Kálmán: A gavallérok,Czechoslovakia-szlovák,GDR
PALOTAI Boris: Puskásné,Czechoslovakia-szlovák,GDR
SÁNDOR Kálmán: Szégyenfa − Fehér augusztus,Czechoslovakia-szlovák,GDR
SZABÓ Pál: Isten malmai,Czechoslovakia-szlovák,GDR
SZABÓ Pál: Talpalatnyi föld,Czechoslovakia-szlovák,GDR
VERES Péter: Három nemzedék − Szolgaság,Czechoslovakia-szlovák,GDR
ASZTALOS István: Szél fúvatlan nem indul,Czechoslovakia-szlovák,GDR
ILLÉS Béla: Honfoglalás,Czechoslovakia-szlovák,GDR
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,GDR
CSIKY Gergely: A proletárok,Czechoslovakia-szlovák,GDR
JÓKAI Mór: Janicsárok végnapjai,Czechoslovakia-szlovák,GDR
JÓKAI Mór: A lőcsei fehér asszony,Czechoslovakia-szlovák,GDR
ILLÉS Béla: Források:,Czechoslovakia-szlovák,GDR
MÓRICZ Zsigmond: Forró mezők,Czechoslovakia-szlovák,GDR
FEKETE Gyula: Az orvos halála,Czechoslovakia-szlovák,GDR
MESTERHÁZI Lajos: A tizenegyedik parancsolat,Czechoslovakia-szlovák,GDR
MESTERHÁZI Lajos: Az ártatlanság kora,Czechoslovakia-szlovák,GDR
THURY Zsuzsa: Egy fedél alatt,Czechoslovakia-szlovák,GDR
MIKSZÁTH Kálmán: A fekete város,Czechoslovakia-szlovák,GDR
JÓKAI Mór: Kárpáthy Zoltán,Czechoslovakia-szlovák,GDR
HELTAI Jenő: Jaguár,Czechoslovakia-szlovák,GDR
FEKETE Gyula: Szerelmesek bolygója,Czechoslovakia-szlovák,GDR
BABITS Mihály: Források:,Czechoslovakia-szlovák,GDR
DOBOZY Imre: A tizedes meg a többiek,Czechoslovakia-szlovák,GDR
BERTHA Bulcsu: A kenguru,Czechoslovakia-szlovák,GDR
DARVAS József: Város az ingoványon,Czechoslovakia-szlovák,GDR
NAGY Lajos: Pincenapló,Czechoslovakia-szlovák,GDR
CSURKA István: Források:,Czechoslovakia-szlovák,GDR
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,GDR
FÜST Milán: Források:,Czechoslovakia-szlovák,GDR
PASSUTH László: Aranyködben fáznak az istenek,Czechoslovakia-szlovák,GDR
THURY Zsuzsa: A tűzpiros üveggömb,Czechoslovakia-szlovák,GDR
SZABÓ Magda: Születésnap,Czechoslovakia-szlovák,GDR
SZILÁGYI István: Kő hull apadó kútba,Czechoslovakia-szlovák,GDR
Asperján György: Rohanj velem,Czechoslovakia-szlovák,GDR
SCHWAJDA György: A szent család,Czechoslovakia-szlovák,GDR
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-szlovák,GDR
KAFFKA Margit: Színek és évek,Czechoslovakia-szlovák,GDR
SZAMOS Rudolf: Kántor nyomoz,Czechoslovakia-szlovák,GDR
BETLEN Oszkár: Élet a halál földjén,Czechoslovakia-szlovák,GDR
SÜTŐ András: Anyám könnyű álmot ígér,Czechoslovakia-szlovák,GDR
ANDRÁS László: Halál a Dunaparton,Czechoslovakia-szlovák,GDR
KERTÉSZ Ákos: Özvegyek,Czechoslovakia-szlovák,GDR
DOBOZY Imre: Holnap folytatjuk,Czechoslovakia-szlovák,GDR
MÓRA Ferenc: Aranykoporsó,Czechoslovakia-szlovák,Hungary
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,Hungary
MIKSZÁTH Kálmán: A beszélő köntös,Czechoslovakia-szlovák,Hungary
JÓKAI Mór: Szegény gazdagok,Czechoslovakia-szlovák,Hungary
MÓRICZ Zsigmond: Forró mezők,Czechoslovakia-szlovák,Hungary
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-szlovák,Hungary
GERGELY Márta: A mi lányunk,Czechoslovakia-szlovák,Hungary
SZABÓ Magda: Álarcosbál,Czechoslovakia-szlovák,Hungary
FEHÉR Klára: A földrengések szigete,Czechoslovakia-szlovák,Hungary
FEKETE Gyula: Az orvos halála,Czechoslovakia-szlovák,Hungary
SZÁVA István: A szirakuzai óriás,Czechoslovakia-szlovák,Hungary
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-szlovák,Hungary
MIKSZÁTH Kálmán: A fekete város,Czechoslovakia-szlovák,Hungary
DÉKÁNY András: Az elveszett sziget,Czechoslovakia-szlovák,Hungary
PALOTAI Boris: Zöld dió,Czechoslovakia-szlovák,Hungary
SZERB Antal: A Pendragon legenda,Czechoslovakia-szlovák,Hungary
BABITS Mihály: Források:,Czechoslovakia-szlovák,Hungary
FÜST Milán: Források:,Czechoslovakia-szlovák,Hungary
DÉKÁNY András: S.O.S. Titanic!,Czechoslovakia-szlovák,Hungary
TÓTH Árpád: Források:,Czechoslovakia-szlovák,Hungary
CSURKA István: Eredeti helyszin,Czechoslovakia-szlovák,Hungary
REJTŐ Jenő: A tizennégykarátos autó,Czechoslovakia-szlovák,Hungary
CSIKY Gergely: A proletárok,Czechoslovakia-szlovák,Iran
GERGELY Sándor: Farkasok*,Czechoslovakia-szlovák,Poland
HELTAI Jenő: Álmokháza,Czechoslovakia-szlovák,Poland
MIKSZÁTH Kálmán: A gavallérok,Czechoslovakia-szlovák,Poland
VERES Péter: Három nemzedék − Szolgaság,Czechoslovakia-szlovák,Poland
ASZTALOS István: Szél fúvatlan nem indul,Czechoslovakia-szlovák,Poland
JÓKAI Mór: Szegény gazdagok,Czechoslovakia-szlovák,Poland
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-szlovák,Poland
SZABÓ Magda: Álarcosbál,Czechoslovakia-szlovák,Poland
SZÁVA István: A szirakuzai óriás,Czechoslovakia-szlovák,Poland
JÓKAI Mór: Egy magyar nábob,Czechoslovakia-szlovák,Poland
MIKSZÁTH Kálmán: A fekete város,Czechoslovakia-szlovák,Poland
KOSZTOLÁNYI Dezső: Pacsirta,Czechoslovakia-szlovák,Poland
HUNYADY József: Hét tenger vándora,Czechoslovakia-szlovák,Poland
HERNÁDI Gyula: Az erőd,Czechoslovakia-szlovák,Poland
PALOTAI Boris: Zöld dió,Czechoslovakia-szlovák,Poland
SZERB Antal: A Pendragon legenda,Czechoslovakia-szlovák,Poland
DARVAS József: Város az ingoványon,Czechoslovakia-szlovák,Poland
NAGY Lajos: Pincenapló,Czechoslovakia-szlovák,Poland
GÁL György Sándor: Liszt Ferenc életének regénye,Czechoslovakia-szlovák,Poland
JÓKAI Anna: 4447,Czechoslovakia-szlovák,Poland
SIMONFFY András: Idegen városban,Czechoslovakia-szlovák,Poland
VÁMOS Miklós: Borgisz,Czechoslovakia-szlovák,Poland
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,Poland
GÁLL István: A ménesgazda,Czechoslovakia-szlovák,Poland
JÓKAI Anna: Jákob lajtorjája,Czechoslovakia-szlovák,Poland
KAFFKA Margit: Színek és évek,Czechoslovakia-szlovák,Poland
SÜTŐ András: Anyám könnyű álmot ígér,Czechoslovakia-szlovák,Poland
FAZEKAS Mihály: Lúdas Matyi,Czechoslovakia-szlovák,Romania
GERGELY Sándor: Farkasok*,Czechoslovakia-szlovák,Romania
ASZTALOS István: Szél fúvatlan nem indul,Czechoslovakia-szlovák,Romania
ILLÉS Béla: Honfoglalás,Czechoslovakia-szlovák,Romania
MÓRICZ Zsigmond: Rózsa Sándor a lovát ugratja − Rózsa Sándor összevonja a szemöldökét,Czechoslovakia-szlovák,Romania
EÖTVÖS József: A falu jegyzője,Czechoslovakia-szlovák,Romania
ILLÉS Béla: Források:,Czechoslovakia-szlovák,Romania
FEHÉR Klára: A földrengések szigete,Czechoslovakia-szlovák,Romania
FEKETE Gyula: Az orvos halála,Czechoslovakia-szlovák,Romania
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-szlovák,Romania
MÓRICZ Zsigmond: Úri muri,Czechoslovakia-szlovák,Romania
HERNÁDI Gyula: Az erőd,Czechoslovakia-szlovák,Romania
BABITS Mihály: Források:,Czechoslovakia-szlovák,Romania
JÓKAI Mór: A kis királyok,Czechoslovakia-szlovák,Romania
SZILÁGYI István: Kő hull apadó kútba,Czechoslovakia-szlovák,Romania
BERKESI András: A 13. ügynök,Czechoslovakia-szlovák,Romania
KAFFKA Margit: Színek és évek,Czechoslovakia-szlovák,Romania
BETLEN Oszkár: Élet a halál földjén,Czechoslovakia-szlovák,Romania
SÜTŐ András: Anyám könnyű álmot ígér,Czechoslovakia-szlovák,Romania
SZABÓ Dezső: Az elsodort falu,Czechoslovakia-szlovák,Turkey
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,USSR-grúz
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-szlovák,USSR-grúz
HELTAI Jenő: Jaguár,Czechoslovakia-szlovák,USSR-grúz
BERKESI András: A 13. ügynök,Czechoslovakia-szlovák,USSR-grúz
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-szlovák,USSR-grúz
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-kazah
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-kirgiz
ACZÉL Tamás: Vihar és napsütés,Czechoslovakia-szlovák,USSR-lett
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-szlovák,USSR-lett
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-szlovák,USSR-lett
FEKETE Gyula: Az orvos halála,Czechoslovakia-szlovák,USSR-lett
GÁRDONYI Géza: Hosszúhajú veszedelem,Czechoslovakia-szlovák,USSR-lett
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-szlovák,USSR-lett
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,USSR-litván
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-szlovák,USSR-litván
SZABÓ Magda: Álarcosbál,Czechoslovakia-szlovák,USSR-litván
JÓKAI Mór: Egy magyar nábob,Czechoslovakia-szlovák,USSR-litván
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-szlovák,USSR-litván
GÁL György Sándor: Liszt Ferenc életének regénye,Czechoslovakia-szlovák,USSR-litván
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-litván
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-szlovák,USSR-litván
SZABÓ Magda: Születésnap,Czechoslovakia-szlovák,USSR-moldva
ACZÉL Tamás: Vihar és napsütés,Czechoslovakia-szlovák,USSR-orosz
MIKSZÁTH Kálmán: A gavallérok,Czechoslovakia-szlovák,USSR-orosz
MÓRA Ferenc: Aranykoporsó,Czechoslovakia-szlovák,USSR-orosz
SZABÓ Pál: Talpalatnyi föld,Czechoslovakia-szlovák,USSR-orosz
HELTAI Jenő: A néma levente,Czechoslovakia-szlovák,USSR-orosz
ILLÉS Béla: Honfoglalás,Czechoslovakia-szlovák,USSR-orosz
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,USSR-orosz
SZABÓ Pál: Új föld,Czechoslovakia-szlovák,USSR-orosz
EÖTVÖS József: A falu jegyzője,Czechoslovakia-szlovák,USSR-orosz
ILLÉS Béla: Források:,Czechoslovakia-szlovák,USSR-orosz
MÓRICZ Zsigmond: Forró mezők,Czechoslovakia-szlovák,USSR-orosz
SZABÓ Magda: Mondják meg Zsófikának,Czechoslovakia-szlovák,USSR-orosz
GERGELY Márta: Házasságból elégséges,Czechoslovakia-szlovák,USSR-orosz
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-szlovák,USSR-orosz
SZABÓ Magda: Álarcosbál,Czechoslovakia-szlovák,USSR-orosz
DARVAS József: Részeg eső,Czechoslovakia-szlovák,USSR-orosz
FEKETE Gyula: Az orvos halála,Czechoslovakia-szlovák,USSR-orosz
JUHÁSZ Gyula: Források:,Czechoslovakia-szlovák,USSR-orosz
MESTERHÁZI Lajos: A tizenegyedik parancsolat,Czechoslovakia-szlovák,USSR-orosz
MESTERHÁZI Lajos: Az ártatlanság kora,Czechoslovakia-szlovák,USSR-orosz
THURY Zsuzsa: Egy fedél alatt,Czechoslovakia-szlovák,USSR-orosz
JÓKAI Mór: Egy magyar nábob,Czechoslovakia-szlovák,USSR-orosz
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-szlovák,USSR-orosz
MIKSZÁTH Kálmán: A fekete város,Czechoslovakia-szlovák,USSR-orosz
MÓRICZ Zsigmond: Úri muri,Czechoslovakia-szlovák,USSR-orosz
BERKESI András: Pisztrángok és nagyhalak,Czechoslovakia-szlovák,USSR-orosz
HELTAI Jenő: Jaguár,Czechoslovakia-szlovák,USSR-orosz
BABITS Mihály: Források:,Czechoslovakia-szlovák,USSR-orosz
BERTHA Bulcsu: A kenguru,Czechoslovakia-szlovák,USSR-orosz
GÁL György Sándor: Liszt Ferenc életének regénye,Czechoslovakia-szlovák,USSR-orosz
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-orosz
PASSUTH László: Aranyködben fáznak az istenek,Czechoslovakia-szlovák,USSR-orosz
SZABÓ Magda: Születésnap,Czechoslovakia-szlovák,USSR-orosz
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-szlovák,USSR-orosz
KAFFKA Margit: Színek és évek,Czechoslovakia-szlovák,USSR-orosz
SZAMOS Rudolf: Kántor nyomoz,Czechoslovakia-szlovák,USSR-orosz
KERTÉSZ Ákos: Özvegyek,Czechoslovakia-szlovák,USSR-orosz
ACZÉL Tamás: Vihar és napsütés,Czechoslovakia-szlovák,USSR-ukrán
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-szlovák,USSR-ukrán
DARVAS József: Részeg eső,Czechoslovakia-szlovák,USSR-ukrán
DOBOZY Imre: A tizedes meg a többiek,Czechoslovakia-szlovák,USSR-ukrán
BERTHA Bulcsu: A kenguru,Czechoslovakia-szlovák,USSR-ukrán
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-ukrán
SZABÓ Magda: Születésnap,Czechoslovakia-szlovák,USSR-ukrán
BERKESI András: A 13. ügynök,Czechoslovakia-szlovák,USSR-ukrán
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,USSR-észt
HERNÁDI Gyula: Az erőd,Czechoslovakia-szlovák,USSR-észt
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-észt
LÁZÁR Ervin: A hétfejű tündér,Czechoslovakia-szlovák,USSR-észt
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,USSR-örmény
MÓRICZ Zsigmond: Forró mezők,Czechoslovakia-szlovák,USSR-örmény
SOMOGYI TÓTH Sándor: Gyerektükör,Czechoslovakia-szlovák,USSR-örmény
TATAY Sándor: Puskák és galambok,Czechoslovakia-szlovák,USSR-örmény
BERKESI András: Sellő a pecsétgyűrűn,Czechoslovakia-szlovák,USSR-örmény
MÓRA Ferenc: Kincskereső kisködmön,Czechoslovakia-szlovák,USSR-üzbég
BERKESI András: A 13. ügynök,Czechoslovakia-szlovák,USSR-üzbég
JÓKAI Mór: Szegény gazdagok,Czechoslovakia-szlovák,Yugoslavia
SZABÓ Magda: Álarcosbál,Czechoslovakia-szlovák,Yugoslavia
DARVAS József: Részeg eső,Czechoslovakia-szlovák,Yugoslavia
JÓKAI Mór: Egy magyar nábob,Czechoslovakia-szlovák,Yugoslavia
JÓKAI Mór: Fekete gyémántok,Czechoslovakia-szlovák,Yugoslavia
MÓRICZ Zsigmond: Úri muri,Czechoslovakia-szlovák,Yugoslavia
JÓKAI Mór: Kárpáthy Zoltán,Czechoslovakia-szlovák,Yugoslavia
KOSZTOLÁNYI Dezső: Pacsirta,Czechoslovakia-szlovák,Yugoslavia
PASSUTH László: Ravennában temették Rómát,Czechoslovakia-szlovák,Yugoslavia
SZERB Antal: A Pendragon legenda,Czechoslovakia-szlovák,Yugoslavia
GÁL György Sándor−SOMOGYI Vilmos: Mesél a bécsi erdő,Czechoslovakia-szlovák,Yugoslavia
SZABÓ Magda: Születésnap,Czechoslovakia-szlovák,Yugoslavia
JÓKAI Anna: Jákob lajtorjája,Czechoslovakia-szlovák,Yugoslavia
MIKSZÁTH Kálmán: A fekete város,GDR,Hungary
TAMÁSI Áron: Ábel a rengetegben,GDR,Hungary
MÓRA Ferenc: Kincskereső kisködmön,GDR,Hungary
FÖLDES Péter: A túlsó partról,GDR,Hungary
GELLÉRI Andor Endre: A nagymosoda,GDR,Hungary
MÓRICZ Zsigmond: Forró mezők,GDR,Hungary
FEKETE Gyula: Az orvos halála,GDR,Hungary
MÓRICZ Zsigmond: Tündérkert,GDR,Hungary
NAGY László: Források:,GDR,Hungary
FÜST Milán: Források:,GDR,Hungary
MÓRICZ Zsigmond: A nap árnyéka,GDR,Hungary
"TERSÁNSZKY Józsi Jenő: Viszontlátásra, drága",GDR,Hungary
SARKADI Imre: Források:,GDR,Hungary
KASSÁK Lajos: Csavargások,GDR,Hungary
PAP Károly: Azarel,GDR,Hungary
LENGYEL József: Három hídépítő,GDR,Hungary
"MÁNDY Iván: Arnold, a bálnavadász",GDR,Hungary
VÖRÖSMARTY Mihály: Források:,GDR,Hungary
BABITS Mihály: Források:,GDR,Hungary
KESZI Imre: A végtelen dallam: Wagner életregénye,GDR,Hungary
FEKETE István: Források:,GDR,Hungary
SZABÓ Magda: Abigél,GDR,Hungary
VAS István: Források:,GDR,Hungary
SZABÓ Magda: Régimódi történet,GDR,Hungary
CSIKY Gergely: A proletárok,GDR,Iran
NAGY Sándor: Megbékélés,GDR,Mongolia
DOBOZY Imre: Források:,GDR,Mongolia
ASZTALOS István: Szél fúvatlan nem indul,GDR,Poland
DÉRY Tibor: Felelet,GDR,Poland
MIKSZÁTH Kálmán: A fekete város,GDR,Poland
MIKSZÁTH Kálmán: A gavallérok,GDR,Poland
VERES Péter: Pályamunkások,GDR,Poland
VERES Péter: Három nemzedék − Szolgaság,GDR,Poland
ZALKA Máté: Doberdo,GDR,Poland
ILLÉS Béla: Ég a Tisza,GDR,Poland
KAFFKA Margit: Színek és évek,GDR,Poland
TAMÁSI Áron: Ábel a rengetegben,GDR,Poland
NÉMETH Imre: Őserdők mélyén: Magyar László regényes életrajza,GDR,Poland
TATAY Sándor: Puskák és galambok,GDR,Poland
FEHÉR Klára: Bezzeg az én időmben,GDR,Poland
MOLDOVA György: Források:,GDR,Poland
MEZEI András: A csodatevő,GDR,Poland
NAGY László: Források:,GDR,Poland
ÖRKÉNY István: Források:,GDR,Poland
SZERB Antal: VII. Olivér,GDR,Poland
BOLDIZSÁR Iván: Halálaim,GDR,Poland
DARVAS József: Város az ingoványon,GDR,Poland
SÜTŐ András: Anyám könnyű álmot ígér,GDR,Poland
KESZI Imre: A végtelen dallam: Wagner életregénye,GDR,Poland
KOLOZSVÁRI GRANDPIERRE Emil: Nők apróban,GDR,Poland
FEKETE István: Források:,GDR,Poland
MUNKÁCSI Miklós: Kihívás,GDR,Poland
SZABÓ Magda: Régimódi történet,GDR,Poland
GÖNCZ Árpád: Sarusok,GDR,Poland
SOMOGYI TÓTH Sándor: A gyerekek kétszer születnek,GDR,Poland
NAGY Lajos: Pincenapló,GDR,Poland
JÓKAI Anna: Tartozik és követel,GDR,Poland
HELTAI Jenő: Álmokháza,GDR,Poland
ASZTALOS István: Szél fúvatlan nem indul,GDR,Romania
ILLÉS Béla: Ég a Tisza,GDR,Romania
ILLÉS Béla: Honfoglalás,GDR,Romania
KAFFKA Margit: Színek és évek,GDR,Romania
TAMÁSI Áron: Ábel a rengetegben,GDR,Romania
ILLÉS Béla: Források:,GDR,Romania
FEKETE Gyula: Az orvos halála,GDR,Romania
ÖRKÉNY István: Források:,GDR,Romania
SÜTŐ András: Anyám könnyű álmot ígér,GDR,Romania
SZILÁGYI István: Kő hull apadó kútba,GDR,Romania
VÖRÖSMARTY Mihály: Források:,GDR,Romania
BABITS Mihály: Források:,GDR,Romania
MUNKÁCSI Miklós: Kihívás,GDR,Romania
BETLEN Oszkár: Élet a halál földjén,GDR,Romania
NAGY Sándor: Megbékélés,GDR,USSR-altaji
NAGY Sándor: Megbékélés,GDR,USSR-azerbajdzsán
RADÓ Sándor: Dóra jelenti,GDR,USSR-azerbajdzsán
NAGY Sándor: Megbékélés,GDR,USSR-csuvas
NAGY Sándor: Megbékélés,GDR,USSR-fehérorosz
NAGY Sándor: Megbékélés,GDR,USSR-finn
NAGY Sándor: Megbékélés,GDR,USSR-grúz
HELTAI Jenő: Jaguár,GDR,USSR-grúz
MÓRA Ferenc: Kincskereső kisködmön,GDR,USSR-grúz
FEHÉR Klára: A tenger,GDR,USSR-grúz
BERKESI András: Sellő a pecsétgyűrűn,GDR,USSR-grúz
RADÓ Sándor: Dóra jelenti,GDR,USSR-grúz
NAGY Sándor: Megbékélés,GDR,USSR-kazah
TATAY Sándor: Puskák és galambok,GDR,USSR-kazah
RADÓ Sándor: Dóra jelenti,GDR,USSR-kazah
TATAY Sándor: Puskák és galambok,GDR,USSR-kirgiz
ZALKA Máté: Doberdo,GDR,USSR-lett
THURY Zsuzsa: A francia kislány,GDR,USSR-lett
FEKETE Gyula: Az orvos halála,GDR,USSR-lett
BERKESI András: Sellő a pecsétgyűrűn,GDR,USSR-lett
