author,region1,region2
SZILÁGYI István,Czechoslovakia-szlovák,Romania
BRÓDY Sándor,Czechoslovakia-szlovák,Romania
BETLEN Oszkár,Czechoslovakia-szlovák,Romania
BÓKAY János,Czechoslovakia-szlovák,Spain
VÁMOS Miklós,Czechoslovakia-szlovák,Sweden
BALÁZS Béla,Czechoslovakia-szlovák,Switzerland
SZABÓ Dezső,Czechoslovakia-szlovák,Turkey
FÖLDES Jolán,Czechoslovakia-szlovák,United Kingdom
CSÁTH Géza,Czechoslovakia-szlovák,United Kingdom
CSÁTH Géza,Czechoslovakia-szlovák,United States
GÖNCZ Árpád,Czechoslovakia-szlovák,United States
SZERB Antal,Czechoslovakia-szlovák,Yugoslavia
GÁL György Sándor−SOMOGYI Vilmos,Czechoslovakia-szlovák,Yugoslavia
CSÁTH Géza,Czechoslovakia-szlovák,Yugoslavia
BÓKAY János,Czechoslovakia-szlovák,Yugoslavia
MÁRAI Sándor,Denmark,Denmark
MAROS Antal,Denmark,Denmark
ZILAHY Lajos,Denmark,Denmark
VASZARY Gábor,Denmark,Denmark
KONRÁD György,Denmark,Denmark
VÁMOS Miklós,Denmark,Denmark
ESTERHÁZY Péter,Denmark,Denmark
NÁDAS Péter,Denmark,Denmark
FALUDY György,Denmark,Denmark
VASZARY Gábor,Denmark,Egypt
MÁRAI Sándor,Denmark,Federal Republic of Germany
ZILAHY Lajos,Denmark,Federal Republic of Germany
VASZARY Gábor,Denmark,Federal Republic of Germany
KONRÁD György,Denmark,Federal Republic of Germany
ESTERHÁZY Péter,Denmark,Federal Republic of Germany
NÁDAS Péter,Denmark,Federal Republic of Germany
FALUDY György,Denmark,Federal Republic of Germany
ZILAHY Lajos,Denmark,Finland
KONRÁD György,Denmark,Finland
MÁRAI Sándor,Denmark,France
ZILAHY Lajos,Denmark,France
KONRÁD György,Denmark,France
ESTERHÁZY Péter,Denmark,France
KONRÁD György,Denmark,Israel
MÁRAI Sándor,Denmark,Italy
ZILAHY Lajos,Denmark,Italy
KONRÁD György,Denmark,Italy
ESTERHÁZY Péter,Denmark,Italy
ZILAHY Lajos,Denmark,Japan
KONRÁD György,Denmark,Japan
VASZARY Gábor,Denmark,Netherlands
KONRÁD György,Denmark,Netherlands
NÁDAS Péter,Denmark,Netherlands
ZILAHY Lajos,Denmark,Norway
VÁMOS Miklós,Denmark,Norway
NÁDAS Péter,Denmark,Norway
VÁMOS Miklós,Denmark,Poland
NÁDAS Péter,Denmark,Poland
VASZARY Gábor,Denmark,South Korea
MÁRAI Sándor,Denmark,Spain
ZILAHY Lajos,Denmark,Spain
VASZARY Gábor,Denmark,Spain
KONRÁD György,Denmark,Spain
ZILAHY Lajos,Denmark,Sweden
KONRÁD György,Denmark,Sweden
VÁMOS Miklós,Denmark,Sweden
ESTERHÁZY Péter,Denmark,Sweden
NÁDAS Péter,Denmark,Sweden
MÁRAI Sándor,Denmark,Switzerland
ZILAHY Lajos,Denmark,Switzerland
MÁRAI Sándor,Denmark,Turkey
ZILAHY Lajos,Denmark,Turkey
ZILAHY Lajos,Denmark,United Kingdom
KONRÁD György,Denmark,United Kingdom
FALUDY György,Denmark,United Kingdom
ZILAHY Lajos,Denmark,United States
KONRÁD György,Denmark,United States
ESTERHÁZY Péter,Denmark,United States
FALUDY György,Denmark,United States
ZILAHY Lajos,Denmark,Yugoslavia
KONRÁD György,Denmark,Yugoslavia
ESTERHÁZY Péter,Denmark,Yugoslavia
VASZARY Gábor,Egypt,Egypt
VASZARY Gábor,Egypt,Federal Republic of Germany
VASZARY Gábor,Egypt,Netherlands
VASZARY Gábor,Egypt,South Korea
VASZARY Gábor,Egypt,Spain
BÓKAY János,Federal Republic of Germany,Federal Republic of Germany
DALLOS Sándor,Federal Republic of Germany,Federal Republic of Germany
HARSÁNYI Zsolt,Federal Republic of Germany,Federal Republic of Germany
HERCZEG Ferenc,Federal Republic of Germany,Federal Republic of Germany
JUST Béla,Federal Republic of Germany,Federal Republic of Germany
KOMÁROMI János,Federal Republic of Germany,Federal Republic of Germany
KÖRMENDI Ferenc,Federal Republic of Germany,Federal Republic of Germany
MÁRAI Sándor,Federal Republic of Germany,Federal Republic of Germany
NAGYKÁSZONY Zoltán,Federal Republic of Germany,Federal Republic of Germany
SZÉKELY László,Federal Republic of Germany,Federal Republic of Germany
VASZARY Gábor,Federal Republic of Germany,Federal Republic of Germany
VASZARY János,Federal Republic of Germany,Federal Republic of Germany
SEBESTYÉN György,Federal Republic of Germany,Federal Republic of Germany
PERLAKY Lajos,Federal Republic of Germany,Federal Republic of Germany
ZILAHY Lajos,Federal Republic of Germany,Federal Republic of Germany
KESZI Imre,Federal Republic of Germany,Federal Republic of Germany
KODOLÁNYI János,Federal Republic of Germany,Federal Republic of Germany
FALUDY György,Federal Republic of Germany,Federal Republic of Germany
LESZNAI Anna,Federal Republic of Germany,Federal Republic of Germany
SZERB Antal,Federal Republic of Germany,Federal Republic of Germany
"MIKSZÁTH Kálmán, JÓKAI Mór",Federal Republic of Germany,Federal Republic of Germany
ERDŐDY János,Federal Republic of Germany,Federal Republic of Germany
BENEDEK István,Federal Republic of Germany,Federal Republic of Germany
BORBÉLY László,Federal Republic of Germany,Federal Republic of Germany
KÖNNYŰ László,Federal Republic of Germany,Federal Republic of Germany
LENGYEL Péter,Federal Republic of Germany,Federal Republic of Germany
KARDOS G. György,Federal Republic of Germany,Federal Republic of Germany
KONRÁD György,Federal Republic of Germany,Federal Republic of Germany
BERKES Péter,Federal Republic of Germany,Federal Republic of Germany
Dalos György,Federal Republic of Germany,Federal Republic of Germany
SZÁVA István,Federal Republic of Germany,Federal Republic of Germany
LAKATOS Menyhért,Federal Republic of Germany,Federal Republic of Germany
NÁDAS Péter,Federal Republic of Germany,Federal Republic of Germany
ZSOLDOS Péter,Federal Republic of Germany,Federal Republic of Germany
Elbert János,Federal Republic of Germany,Federal Republic of Germany
ESTERHÁZY Péter,Federal Republic of Germany,Federal Republic of Germany
HEGEDŰS Géza,Federal Republic of Germany,Federal Republic of Germany
TÖRÖK Gyula,Federal Republic of Germany,Federal Republic of Germany
CSURKA István,Federal Republic of Germany,Federal Republic of Germany
EÖRSI István,Federal Republic of Germany,Federal Republic of Germany
Márton Klára,Federal Republic of Germany,Federal Republic of Germany
REJTŐ Jenő,Federal Republic of Germany,Federal Republic of Germany
SZÁSZ Béla,Federal Republic of Germany,Federal Republic of Germany
Bencsik Imre,Federal Republic of Germany,Federal Republic of Germany
PETRI György,Federal Republic of Germany,Federal Republic of Germany
SZEPES Mária,Federal Republic of Germany,Federal Republic of Germany
BÁLINT Ágnes,Federal Republic of Germany,Federal Republic of Germany
GÁSPÁR Margit,Federal Republic of Germany,Federal Republic of Germany
GÖRGEY Gábor,Federal Republic of Germany,Federal Republic of Germany
CSÁTH Géza,Federal Republic of Germany,Federal Republic of Germany
BÉKEFFI István,Federal Republic of Germany,Federal Republic of Germany
KRASZNAHORKAI László,Federal Republic of Germany,Federal Republic of Germany
CSOÓRI Sándor,Federal Republic of Germany,Federal Republic of Germany
BALÁZS Béla,Federal Republic of Germany,Federal Republic of Germany
SZÁSZ Imre,Federal Republic of Germany,Federal Republic of Germany
HARSÁNYI Zsolt,Federal Republic of Germany,Finland
ZILAHY Lajos,Federal Republic of Germany,Finland
KONRÁD György,Federal Republic of Germany,Finland
LAKATOS Menyhért,Federal Republic of Germany,Finland
CSOÓRI Sándor,Federal Republic of Germany,Finland
BALÁZS Béla,Federal Republic of Germany,Finland
SZÁSZ Imre,Federal Republic of Germany,Finland
HARSÁNYI Zsolt,Federal Republic of Germany,France
JUST Béla,Federal Republic of Germany,France
KÖRMENDI Ferenc,Federal Republic of Germany,France
MÁRAI Sándor,Federal Republic of Germany,France
ZILAHY Lajos,Federal Republic of Germany,France
KESZI Imre,Federal Republic of Germany,France
KARDOS G. György,Federal Republic of Germany,France
KONRÁD György,Federal Republic of Germany,France
LAKATOS Menyhért,Federal Republic of Germany,France
ESTERHÁZY Péter,Federal Republic of Germany,France
REJTŐ Jenő,Federal Republic of Germany,France
SZÁSZ Béla,Federal Republic of Germany,France
HERCZEG Ferenc,Federal Republic of Germany,GDR
KESZI Imre,Federal Republic of Germany,GDR
KODOLÁNYI János,Federal Republic of Germany,GDR
SZERB Antal,Federal Republic of Germany,GDR
ERDŐDY János,Federal Republic of Germany,GDR
BENEDEK István,Federal Republic of Germany,GDR
KARDOS G. György,Federal Republic of Germany,GDR
BERKES Péter,Federal Republic of Germany,GDR
LAKATOS Menyhért,Federal Republic of Germany,GDR
HEGEDŰS Géza,Federal Republic of Germany,GDR
CSURKA István,Federal Republic of Germany,GDR
Márton Klára,Federal Republic of Germany,GDR
GÁSPÁR Margit,Federal Republic of Germany,GDR
KESZI Imre,Federal Republic of Germany,Hungary
SZERB Antal,Federal Republic of Germany,Hungary
ERDŐDY János,Federal Republic of Germany,Hungary
BENEDEK István,Federal Republic of Germany,Hungary
SZÁVA István,Federal Republic of Germany,Hungary
HEGEDŰS Géza,Federal Republic of Germany,Hungary
CSURKA István,Federal Republic of Germany,Hungary
EÖRSI István,Federal Republic of Germany,Hungary
REJTŐ Jenő,Federal Republic of Germany,Hungary
CSÁTH Géza,Federal Republic of Germany,Hungary
HARSÁNYI Zsolt,Federal Republic of Germany,Israel
KARDOS G. György,Federal Republic of Germany,Israel
KONRÁD György,Federal Republic of Germany,Israel
BÓKAY János,Federal Republic of Germany,Italy
HARSÁNYI Zsolt,Federal Republic of Germany,Italy
HERCZEG Ferenc,Federal Republic of Germany,Italy
JUST Béla,Federal Republic of Germany,Italy
KÖRMENDI Ferenc,Federal Republic of Germany,Italy
MÁRAI Sándor,Federal Republic of Germany,Italy
ZILAHY Lajos,Federal Republic of Germany,Italy
KODOLÁNYI János,Federal Republic of Germany,Italy
KARDOS G. György,Federal Republic of Germany,Italy
KONRÁD György,Federal Republic of Germany,Italy
ESTERHÁZY Péter,Federal Republic of Germany,Italy
HEGEDŰS Géza,Federal Republic of Germany,Italy
HARSÁNYI Zsolt,Federal Republic of Germany,Japan
ZILAHY Lajos,Federal Republic of Germany,Japan
KESZI Imre,Federal Republic of Germany,Japan
LENGYEL Péter,Federal Republic of Germany,Japan
KONRÁD György,Federal Republic of Germany,Japan
SZÉKELY László,Federal Republic of Germany,Malaysia
HARSÁNYI Zsolt,Federal Republic of Germany,Netherlands
JUST Béla,Federal Republic of Germany,Netherlands
KÖRMENDI Ferenc,Federal Republic of Germany,Netherlands
VASZARY Gábor,Federal Republic of Germany,Netherlands
VASZARY János,Federal Republic of Germany,Netherlands
SEBESTYÉN György,Federal Republic of Germany,Netherlands
KARDOS G. György,Federal Republic of Germany,Netherlands
KONRÁD György,Federal Republic of Germany,Netherlands
NÁDAS Péter,Federal Republic of Germany,Netherlands
HARSÁNYI Zsolt,Federal Republic of Germany,Norway
ZILAHY Lajos,Federal Republic of Germany,Norway
KARDOS G. György,Federal Republic of Germany,Norway
NÁDAS Péter,Federal Republic of Germany,Norway
CSURKA István,Federal Republic of Germany,Norway
BÓKAY János,Federal Republic of Germany,Poland
HERCZEG Ferenc,Federal Republic of Germany,Poland
JUST Béla,Federal Republic of Germany,Poland
KESZI Imre,Federal Republic of Germany,Poland
KODOLÁNYI János,Federal Republic of Germany,Poland
SZERB Antal,Federal Republic of Germany,Poland
ERDŐDY János,Federal Republic of Germany,Poland
LENGYEL Péter,Federal Republic of Germany,Poland
SZÁVA István,Federal Republic of Germany,Poland
LAKATOS Menyhért,Federal Republic of Germany,Poland
NÁDAS Péter,Federal Republic of Germany,Poland
ZSOLDOS Péter,Federal Republic of Germany,Poland
HEGEDŰS Géza,Federal Republic of Germany,Poland
CSURKA István,Federal Republic of Germany,Poland
Márton Klára,Federal Republic of Germany,Poland
CSOÓRI Sándor,Federal Republic of Germany,Poland
SZÁSZ Imre,Federal Republic of Germany,Poland
Dalos György,Federal Republic of Germany,Portugal
REJTŐ Jenő,Federal Republic of Germany,Romania
SZÉKELY László,Federal Republic of Germany,Singapore
VASZARY Gábor,Federal Republic of Germany,South Korea
BÓKAY János,Federal Republic of Germany,Spain
HARSÁNYI Zsolt,Federal Republic of Germany,Spain
HERCZEG Ferenc,Federal Republic of Germany,Spain
JUST Béla,Federal Republic of Germany,Spain
KÖRMENDI Ferenc,Federal Republic of Germany,Spain
MÁRAI Sándor,Federal Republic of Germany,Spain
VASZARY Gábor,Federal Republic of Germany,Spain
VASZARY János,Federal Republic of Germany,Spain
ZILAHY Lajos,Federal Republic of Germany,Spain
KODOLÁNYI János,Federal Republic of Germany,Spain
KONRÁD György,Federal Republic of Germany,Spain
DALLOS Sándor,Federal Republic of Germany,Sweden
HARSÁNYI Zsolt,Federal Republic of Germany,Sweden
ZILAHY Lajos,Federal Republic of Germany,Sweden
KARDOS G. György,Federal Republic of Germany,Sweden
KONRÁD György,Federal Republic of Germany,Sweden
Dalos György,Federal Republic of Germany,Sweden
NÁDAS Péter,Federal Republic of Germany,Sweden
ESTERHÁZY Péter,Federal Republic of Germany,Sweden
CSOÓRI Sándor,Federal Republic of Germany,Sweden
HARSÁNYI Zsolt,Federal Republic of Germany,Switzerland
JUST Béla,Federal Republic of Germany,Switzerland
MÁRAI Sándor,Federal Republic of Germany,Switzerland
PERLAKY Lajos,Federal Republic of Germany,Switzerland
ZILAHY Lajos,Federal Republic of Germany,Switzerland
BALÁZS Béla,Federal Republic of Germany,Switzerland
HARSÁNYI Zsolt,Federal Republic of Germany,Turkey
HERCZEG Ferenc,Federal Republic of Germany,Turkey
MÁRAI Sándor,Federal Republic of Germany,Turkey
ZILAHY Lajos,Federal Republic of Germany,Turkey
KÖRMENDI Ferenc,Federal Republic of Germany,United Kingdom
ZILAHY Lajos,Federal Republic of Germany,United Kingdom
FALUDY György,Federal Republic of Germany,United Kingdom
KONRÁD György,Federal Republic of Germany,United Kingdom
Dalos György,Federal Republic of Germany,United Kingdom
SZÁSZ Béla,Federal Republic of Germany,United Kingdom
CSÁTH Géza,Federal Republic of Germany,United Kingdom
KÖRMENDI Ferenc,Federal Republic of Germany,United States
SEBESTYÉN György,Federal Republic of Germany,United States
ZILAHY Lajos,Federal Republic of Germany,United States
FALUDY György,Federal Republic of Germany,United States
KÖNNYŰ László,Federal Republic of Germany,United States
KARDOS G. György,Federal Republic of Germany,United States
KONRÁD György,Federal Republic of Germany,United States
Dalos György,Federal Republic of Germany,United States
ESTERHÁZY Péter,Federal Republic of Germany,United States
SZÁSZ Béla,Federal Republic of Germany,United States
CSÁTH Géza,Federal Republic of Germany,United States
CSOÓRI Sándor,Federal Republic of Germany,United States
BÓKAY János,Federal Republic of Germany,Yugoslavia
HARSÁNYI Zsolt,Federal Republic of Germany,Yugoslavia
ZILAHY Lajos,Federal Republic of Germany,Yugoslavia
KODOLÁNYI János,Federal Republic of Germany,Yugoslavia
SZERB Antal,Federal Republic of Germany,Yugoslavia
KARDOS G. György,Federal Republic of Germany,Yugoslavia
KONRÁD György,Federal Republic of Germany,Yugoslavia
ESTERHÁZY Péter,Federal Republic of Germany,Yugoslavia
EÖRSI István,Federal Republic of Germany,Yugoslavia
CSÁTH Géza,Federal Republic of Germany,Yugoslavia
HARSÁNYI Zsolt,Finland,Finland
TURÓCZI Zoltán,Finland,Finland
ZILAHY Lajos,Finland,Finland
BIRKÁS Endre,Finland,Finland
MOLDOVA György,Finland,Finland
SZÁSZ Imre,Finland,Finland
KONRÁD György,Finland,Finland
PILINSZKY János,Finland,Finland
RÁKOSY Gergely,Finland,Finland
CSOÓRI Sándor,Finland,Finland
BALÁZS Béla,Finland,Finland
Erdélyi Sándor,Finland,Finland
LAKATOS Menyhért,Finland,Finland
Bokor Péter,Finland,Finland
PÁSKÁNDI Géza,Finland,Finland
VÁCI Mihály,Finland,Finland
Túrmezei Erzsébet,Finland,Finland
HARSÁNYI Zsolt,Finland,France
ZILAHY Lajos,Finland,France
KONRÁD György,Finland,France
PILINSZKY János,Finland,France
LAKATOS Menyhért,Finland,France
MOLDOVA György,Finland,GDR
RÁKOSY Gergely,Finland,GDR
LAKATOS Menyhért,Finland,GDR
MOLDOVA György,Finland,Hungary
PILINSZKY János,Finland,Hungary
HARSÁNYI Zsolt,Finland,Israel
KONRÁD György,Finland,Israel
HARSÁNYI Zsolt,Finland,Italy
ZILAHY Lajos,Finland,Italy
KONRÁD György,Finland,Italy
HARSÁNYI Zsolt,Finland,Japan
ZILAHY Lajos,Finland,Japan
KONRÁD György,Finland,Japan
HARSÁNYI Zsolt,Finland,Netherlands
KONRÁD György,Finland,Netherlands
PILINSZKY János,Finland,Netherlands
HARSÁNYI Zsolt,Finland,Norway
ZILAHY Lajos,Finland,Norway
MOLDOVA György,Finland,Poland
SZÁSZ Imre,Finland,Poland
RÁKOSY Gergely,Finland,Poland
CSOÓRI Sándor,Finland,Poland
LAKATOS Menyhért,Finland,Poland
MOLDOVA György,Finland,Romania
HARSÁNYI Zsolt,Finland,Spain
ZILAHY Lajos,Finland,Spain
KONRÁD György,Finland,Spain
HARSÁNYI Zsolt,Finland,Sweden
ZILAHY Lajos,Finland,Sweden
KONRÁD György,Finland,Sweden
PILINSZKY János,Finland,Sweden
CSOÓRI Sándor,Finland,Sweden
HARSÁNYI Zsolt,Finland,Switzerland
ZILAHY Lajos,Finland,Switzerland
PILINSZKY János,Finland,Switzerland
BALÁZS Béla,Finland,Switzerland
HARSÁNYI Zsolt,Finland,Turkey
ZILAHY Lajos,Finland,Turkey
ZILAHY Lajos,Finland,United Kingdom
KONRÁD György,Finland,United Kingdom
ZILAHY Lajos,Finland,United States
KONRÁD György,Finland,United States
CSOÓRI Sándor,Finland,United States
HARSÁNYI Zsolt,Finland,Yugoslavia
ZILAHY Lajos,Finland,Yugoslavia
MOLDOVA György,Finland,Yugoslavia
KONRÁD György,Finland,Yugoslavia
HARSÁNYI Zsolt,France,France
JUST Béla,France,France
KÖRMENDI Ferenc,France,France
MEGYERI Sári,France,France
ZILAHY Lajos,France,France
FÖLDES Jolán,France,France
MÁRAI Sándor,France,France
TORMAY Cécile,France,France
SZATHMÁRI Sándor,France,France
KESZI Imre,France,France
RAB Gusztáv,France,France
REJTŐ Jenő,France,France
SOMLYÓ György,France,France
BÁTORI Miklós,France,France
KARDOS G. György,France,France
KONRÁD György,France,France
Major-Zala Lajos,France,France
PILINSZKY János,France,France
Gari Margit,France,France
RÓNAY György,France,France
CSIKÓS Georg,France,France
GRENDEL Lajos,France,France
LAKATOS Menyhért,France,France
ESTERHÁZY Péter,France,France
NYISZLI Miklós,France,France
SZÁSZ Béla,France,France
VAJDA István,France,France
SPIRÓ György,France,France
KESZI Imre,France,GDR
SOMLYÓ György,France,GDR
KARDOS G. György,France,GDR
RÓNAY György,France,GDR
LAKATOS Menyhért,France,GDR
SPIRÓ György,France,GDR
SZATHMÁRI Sándor,France,Hungary
KESZI Imre,France,Hungary
REJTŐ Jenő,France,Hungary
PILINSZKY János,France,Hungary
HARSÁNYI Zsolt,France,Israel
KARDOS G. György,France,Israel
KONRÁD György,France,Israel
NYISZLI Miklós,France,Israel
HARSÁNYI Zsolt,France,Italy
JUST Béla,France,Italy
KÖRMENDI Ferenc,France,Italy
ZILAHY Lajos,France,Italy
MÁRAI Sándor,France,Italy
KARDOS G. György,France,Italy
KONRÁD György,France,Italy
ESTERHÁZY Péter,France,Italy
NYISZLI Miklós,France,Italy
HARSÁNYI Zsolt,France,Japan
ZILAHY Lajos,France,Japan
KESZI Imre,France,Japan
KONRÁD György,France,Japan
HARSÁNYI Zsolt,France,Netherlands
JUST Béla,France,Netherlands
KÖRMENDI Ferenc,France,Netherlands
FÖLDES Jolán,France,Netherlands
KARDOS G. György,France,Netherlands
KONRÁD György,France,Netherlands
PILINSZKY János,France,Netherlands
HARSÁNYI Zsolt,France,Norway
ZILAHY Lajos,France,Norway
KARDOS G. György,France,Norway
JUST Béla,France,Poland
FÖLDES Jolán,France,Poland
KESZI Imre,France,Poland
RÓNAY György,France,Poland
LAKATOS Menyhért,France,Poland
NYISZLI Miklós,France,Poland
FÖLDES Jolán,France,Portugal
REJTŐ Jenő,France,Romania
NYISZLI Miklós,France,Romania
HARSÁNYI Zsolt,France,Spain
JUST Béla,France,Spain
KÖRMENDI Ferenc,France,Spain
ZILAHY Lajos,France,Spain
MÁRAI Sándor,France,Spain
KONRÁD György,France,Spain
HARSÁNYI Zsolt,France,Sweden
ZILAHY Lajos,France,Sweden
KARDOS G. György,France,Sweden
KONRÁD György,France,Sweden
PILINSZKY János,France,Sweden
ESTERHÁZY Péter,France,Sweden
HARSÁNYI Zsolt,France,Switzerland
JUST Béla,France,Switzerland
ZILAHY Lajos,France,Switzerland
MÁRAI Sándor,France,Switzerland
RAB Gusztáv,France,Switzerland
PILINSZKY János,France,Switzerland
NYISZLI Miklós,France,Switzerland
HARSÁNYI Zsolt,France,Turkey
ZILAHY Lajos,France,Turkey
MÁRAI Sándor,France,Turkey
KÖRMENDI Ferenc,France,United Kingdom
ZILAHY Lajos,France,United Kingdom
FÖLDES Jolán,France,United Kingdom
RAB Gusztáv,France,United Kingdom
KONRÁD György,France,United Kingdom
NYISZLI Miklós,France,United Kingdom
SZÁSZ Béla,France,United Kingdom
KÖRMENDI Ferenc,France,United States
ZILAHY Lajos,France,United States
KARDOS G. György,France,United States
KONRÁD György,France,United States
ESTERHÁZY Péter,France,United States
NYISZLI Miklós,France,United States
SZÁSZ Béla,France,United States
VAJDA István,France,United States
HARSÁNYI Zsolt,France,Yugoslavia
ZILAHY Lajos,France,Yugoslavia
KARDOS G. György,France,Yugoslavia
KONRÁD György,France,Yugoslavia
ESTERHÁZY Péter,France,Yugoslavia
ASZTALOS István,GDR,GDR
CSIKY Gergely,GDR,GDR
HAJNAL Anna,GDR,GDR
HEGEDŰS Géza,GDR,GDR
ZOLNAY Vimos,GDR,GDR
SZENCZEI László,GDR,GDR
ARANYOSSI Magda,GDR,GDR
BARTA Lajos,GDR,GDR
KESZI Imre,GDR,GDR
NÉMETH Imre,GDR,GDR
SZÉKELY János (John Pen),GDR,GDR
BÁLINT György,GDR,GDR
GERENCSÉR Miklós,GDR,GDR
VIDOR Katalin,GDR,GDR
BERKES Péter,GDR,GDR
ERDŐDY János,GDR,GDR
GÁDOR Béla,GDR,GDR
DÉKÁNY András,GDR,GDR
AMBRÓZY Ágoston,GDR,GDR
MOLDOVA György,GDR,GDR
MEZEI András,GDR,GDR
NAGY László,GDR,GDR
BENEDEK István,GDR,GDR
BERNÁTH Aurél,GDR,GDR
CSERNAI Zoltán,GDR,GDR
MOLNÁR Gábor,GDR,GDR
RÁKOSY Gergely,GDR,GDR
SZERB Antal,GDR,GDR
SIPKAY Barna,GDR,GDR
ANDRÁS László,GDR,GDR
Bajor Andor,GDR,GDR
BOLDIZSÁR Iván,GDR,GDR
FÓTI Andor,GDR,GDR
HAJNAL Gábor,GDR,GDR
LAKATOS Menyhért,GDR,GDR
KARDOS G. György,GDR,GDR
PAP Károly,GDR,GDR
SÜTŐ András,GDR,GDR
Bozóky Éva,GDR,GDR
FENÁKEL Judit,GDR,GDR
László Lajos,GDR,GDR
Márton Klára,GDR,GDR
CSURKA István,GDR,GDR
SZILÁGYI István,GDR,GDR
Tóth Judith,GDR,GDR
GERGELY Ágnes,GDR,GDR
Asperján György,GDR,GDR
GÁSPÁR Margit,GDR,GDR
KALÁSZ Márton,GDR,GDR
Domokos Mátyás,GDR,GDR
NEMERE István,GDR,GDR
SCHWAJDA György,GDR,GDR
Joó Katalin,GDR,GDR
MUNKÁCSI Miklós,GDR,GDR
Ördögh Szilveszter,GDR,GDR
RÓNAY György,GDR,GDR
NEMES NAGY Ágnes,GDR,GDR
VAS István,GDR,GDR
Lengyel Dénes,GDR,GDR
Kolozsvári Papp László,GDR,GDR
BÉKÉS Pál,GDR,GDR
SPIRÓ György,GDR,GDR
HERCZEG Ferenc,GDR,GDR
GÖNCZ Árpád,GDR,GDR
Ember Mária,GDR,GDR
SOMLYÓ György,GDR,GDR
KODOLÁNYI János,GDR,GDR
HEVESI Lajos,GDR,GDR
HEGEDŰS Géza,GDR,Hungary
KESZI Imre,GDR,Hungary
NÉMETH Imre,GDR,Hungary
ERDŐDY János,GDR,Hungary
DÉKÁNY András,GDR,Hungary
MOLDOVA György,GDR,Hungary
NAGY László,GDR,Hungary
BENEDEK István,GDR,Hungary
SZERB Antal,GDR,Hungary
PAP Károly,GDR,Hungary
CSURKA István,GDR,Hungary
NEMERE István,GDR,Hungary
NEMES NAGY Ágnes,GDR,Hungary
VAS István,GDR,Hungary
HEVESI Lajos,GDR,Hungary
CSIKY Gergely,GDR,Iran
KARDOS G. György,GDR,Israel
HEGEDŰS Géza,GDR,Italy
KARDOS G. György,GDR,Italy
NEMES NAGY Ágnes,GDR,Italy
HERCZEG Ferenc,GDR,Italy
KODOLÁNYI János,GDR,Italy
KESZI Imre,GDR,Japan
KARDOS G. György,GDR,Netherlands
HEVESI Lajos,GDR,Netherlands
KARDOS G. György,GDR,Norway
CSURKA István,GDR,Norway
Tóth Judith,GDR,Norway
ASZTALOS István,GDR,Poland
HEGEDŰS Géza,GDR,Poland
KESZI Imre,GDR,Poland
NÉMETH Imre,GDR,Poland
ERDŐDY János,GDR,Poland
DÉKÁNY András,GDR,Poland
MOLDOVA György,GDR,Poland
MEZEI András,GDR,Poland
NAGY László,GDR,Poland
RÁKOSY Gergely,GDR,Poland
SZERB Antal,GDR,Poland
BOLDIZSÁR Iván,GDR,Poland
LAKATOS Menyhért,GDR,Poland
SÜTŐ András,GDR,Poland
Márton Klára,GDR,Poland
CSURKA István,GDR,Poland
NEMERE István,GDR,Poland
MUNKÁCSI Miklós,GDR,Poland
RÓNAY György,GDR,Poland
HERCZEG Ferenc,GDR,Poland
GÖNCZ Árpád,GDR,Poland
KODOLÁNYI János,GDR,Poland
HEVESI Lajos,GDR,Poland
ASZTALOS István,GDR,Romania
DÉKÁNY András,GDR,Romania
MOLDOVA György,GDR,Romania
SÜTŐ András,GDR,Romania
SZILÁGYI István,GDR,Romania
MUNKÁCSI Miklós,GDR,Romania
HERCZEG Ferenc,GDR,Spain
KODOLÁNYI János,GDR,Spain
KARDOS G. György,GDR,Sweden
Tóth Judith,GDR,Sweden
GERGELY Ágnes,GDR,Sweden
SÜTŐ András,GDR,Switzerland
HERCZEG Ferenc,GDR,Turkey
SZÉKELY János (John Pen),GDR,United States
KARDOS G. György,GDR,United States
NEMES NAGY Ágnes,GDR,United States
GÖNCZ Árpád,GDR,United States
MOLDOVA György,GDR,Yugoslavia
SZERB Antal,GDR,Yugoslavia
KARDOS G. György,GDR,Yugoslavia
KODOLÁNYI János,GDR,Yugoslavia
HEGEDŰS Géza,Hungary,Hungary
HUNYADY Sándor,Hungary,Hungary
HEVESI Lajos,Hungary,Hungary
SZÁVA István,Hungary,Hungary
B. RADÓ Lili,Hungary,Hungary
ASZLÁNYI Károly,Hungary,Hungary
KARÁCSONY Benő,Hungary,Hungary
NÉMETH Imre,Hungary,Hungary
SZERB Antal,Hungary,Hungary
REJTŐ Jenő,Hungary,Hungary
BENEDEK István,Hungary,Hungary
KOMLÓS Aladár,Hungary,Hungary
MOLDOVA György,Hungary,Hungary
RÉVAY József,Hungary,Hungary
TÖRÖK Sándor,Hungary,Hungary
DÉKÁNY András,Hungary,Hungary
ERDŐDY János,Hungary,Hungary
SZENTIVÁNYI Jenő,Hungary,Hungary
SZOMBATHY Viktor,Hungary,Hungary
SEBŐK Ferenc,Hungary,Hungary
NAGY László,Hungary,Hungary
PAP Károly,Hungary,Hungary
Kardos Gyula,Hungary,Hungary
Vámbéry Ármin,Hungary,Hungary
BÖLÖNI FARKAS Sándor,Hungary,Hungary
CSÁTH Géza,Hungary,Hungary
CSURKA István,Hungary,Hungary
