author,region1,region2
RADNÓTI Miklós,Bulgaria,USSR-azerbajdzsán
PETŐFI Sándor,Bulgaria,USSR-baskir
ÖRKÉNY István,Bulgaria,USSR-fehérorosz
PETŐFI Sándor,Bulgaria,USSR-fehérorosz
DÉRY Tibor,Bulgaria,USSR-fehérorosz
PETROVÁCZ István,Bulgaria,USSR-fehérorosz
ÖRKÉNY István,Bulgaria,USSR-grúz
JÓKAI Mór,Bulgaria,USSR-grúz
MOLNÁR Ferenc,Bulgaria,USSR-grúz
PETŐFI Sándor,Bulgaria,USSR-grúz
BERKESI András,Bulgaria,USSR-grúz
MIKSZÁTH Kálmán,Bulgaria,USSR-grúz
DÉRY Tibor,Bulgaria,USSR-grúz
KARINTHY Ferenc,Bulgaria,USSR-grúz
ACZÉL Tamás,Bulgaria,USSR-kazah
PETŐFI Sándor,Bulgaria,USSR-kazah
VERES Péter,Bulgaria,USSR-kazah
MIKSZÁTH Kálmán,Bulgaria,USSR-kazah
TATAY Sándor,Bulgaria,USSR-kazah
ÖRKÉNY István,Bulgaria,USSR-kirgiz
PETŐFI Sándor,Bulgaria,USSR-kirgiz
TATAY Sándor,Bulgaria,USSR-kirgiz
ACZÉL Tamás,Bulgaria,USSR-lett
ÖRKÉNY István,Bulgaria,USSR-lett
ILLÉS Béla,Bulgaria,USSR-lett
ILLYÉS Gyula,Bulgaria,USSR-lett
JÓKAI Mór,Bulgaria,USSR-lett
JÓZSEF Attila,Bulgaria,USSR-lett
MÓRICZ Zsigmond,Bulgaria,USSR-lett
PETŐFI Sándor,Bulgaria,USSR-lett
BERKESI András,Bulgaria,USSR-lett
GÁRDONYI Géza,Bulgaria,USSR-lett
MIKSZÁTH Kálmán,Bulgaria,USSR-lett
NÉMETH László,Bulgaria,USSR-lett
THURY Zsuzsa,Bulgaria,USSR-lett
SZABÓ Magda,Bulgaria,USSR-lett
GERGELY Márta,Bulgaria,USSR-lett
FEKETE Gyula,Bulgaria,USSR-lett
SOMOGYI TÓTH Sándor,Bulgaria,USSR-lett
FEKETE István,Bulgaria,USSR-lett
RADNÓTI Miklós,Bulgaria,USSR-lett
KERTÉSZ Ákos,Bulgaria,USSR-lett
ILLÉS Béla,Bulgaria,USSR-litván
JÓKAI Mór,Bulgaria,USSR-litván
MOLNÁR Ferenc,Bulgaria,USSR-litván
MÓRICZ Zsigmond,Bulgaria,USSR-litván
PETŐFI Sándor,Bulgaria,USSR-litván
BERKESI András,Bulgaria,USSR-litván
GÁRDONYI Géza,Bulgaria,USSR-litván
MIKSZÁTH Kálmán,Bulgaria,USSR-litván
NÉMETH László,Bulgaria,USSR-litván
SZABÓ Magda,Bulgaria,USSR-litván
DÉRY Tibor,Bulgaria,USSR-litván
KOSZTOLÁNYI Dezső,Bulgaria,USSR-litván
GÁL György Sándor,Bulgaria,USSR-litván
SOMOGYI TÓTH Sándor,Bulgaria,USSR-litván
KARINTHY Ferenc,Bulgaria,USSR-litván
MÁNDY Iván,Bulgaria,USSR-litván
TATAY Sándor,Bulgaria,USSR-litván
MOLNÁR Ferenc,Bulgaria,USSR-moldva
PETŐFI Sándor,Bulgaria,USSR-moldva
SZABÓ Magda,Bulgaria,USSR-moldva
GERGELY Márta,Bulgaria,USSR-moldva
SÁNTA Ferenc,Bulgaria,USSR-moldva
DÉRY Tibor,Bulgaria,USSR-moldva
NAGY Lajos,Bulgaria,USSR-moldva
ACZÉL Tamás,Bulgaria,USSR-orosz
BARABÁS Tibor,Bulgaria,USSR-orosz
GODA Gábor,Bulgaria,USSR-orosz
ÖRKÉNY István,Bulgaria,USSR-orosz
ILLÉS Béla,Bulgaria,USSR-orosz
ILLYÉS Gyula,Bulgaria,USSR-orosz
JÓKAI Mór,Bulgaria,USSR-orosz
JÓZSEF Attila,Bulgaria,USSR-orosz
MOLNÁR Ferenc,Bulgaria,USSR-orosz
MÓRICZ Zsigmond,Bulgaria,USSR-orosz
PETŐFI Sándor,Bulgaria,USSR-orosz
SZABÓ Pál,Bulgaria,USSR-orosz
VERES Péter,Bulgaria,USSR-orosz
BERKESI András,Bulgaria,USSR-orosz
GÁRDONYI Géza,Bulgaria,USSR-orosz
MIKSZÁTH Kálmán,Bulgaria,USSR-orosz
NÉMETH László,Bulgaria,USSR-orosz
PALOTAI Boris,Bulgaria,USSR-orosz
SÓS György,Bulgaria,USSR-orosz
THURY Zsuzsa,Bulgaria,USSR-orosz
MESTERHÁZI Lajos,Bulgaria,USSR-orosz
SZABÓ Magda,Bulgaria,USSR-orosz
GERGELY Márta,Bulgaria,USSR-orosz
DARVAS József,Bulgaria,USSR-orosz
KOVÁCS Jenő,Bulgaria,USSR-orosz
SÁNTA Ferenc,Bulgaria,USSR-orosz
BERKESI András−KARDOS György,Bulgaria,USSR-orosz
FEKETE Gyula,Bulgaria,USSR-orosz
ZALKA Miklós,Bulgaria,USSR-orosz
DÉRY Tibor,Bulgaria,USSR-orosz
KRÚDY Gyula,Bulgaria,USSR-orosz
DOBOZY Imre,Bulgaria,USSR-orosz
KOSZTOLÁNYI Dezső,Bulgaria,USSR-orosz
TERSÁNSZKY Józsi Jenő,Bulgaria,USSR-orosz
GÁL György Sándor,Bulgaria,USSR-orosz
SOMOGYI TÓTH Sándor,Bulgaria,USSR-orosz
GALGÓCZI Erzsébet,Bulgaria,USSR-orosz
FEKETE István,Bulgaria,USSR-orosz
JÓKAI Anna,Bulgaria,USSR-orosz
PETROVÁCZ István,Bulgaria,USSR-orosz
BERTHA Bulcsu,Bulgaria,USSR-orosz
RADNÓTI Miklós,Bulgaria,USSR-orosz
KERTÉSZ Ákos,Bulgaria,USSR-orosz
KARINTHY Ferenc,Bulgaria,USSR-orosz
THIERY Árpád,Bulgaria,USSR-orosz
CSUKÁS István,Bulgaria,USSR-orosz
SZAKONYI Károly,Bulgaria,USSR-orosz
CSERES Tibor,Bulgaria,USSR-orosz
MÁNDY Iván,Bulgaria,USSR-orosz
NAGY Lajos,Bulgaria,USSR-orosz
SZAMOS Rudolf,Bulgaria,USSR-orosz
TATAY Sándor,Bulgaria,USSR-orosz
JÓKAI Mór,Bulgaria,USSR-tadzsik
PETŐFI Sándor,Bulgaria,USSR-tadzsik
JÓKAI Mór,Bulgaria,USSR-türkmén
PETŐFI Sándor,Bulgaria,USSR-türkmén
SÁNTA Ferenc,Bulgaria,USSR-türkmén
KARINTHY Ferenc,Bulgaria,USSR-türkmén
PETŐFI Sándor,Bulgaria,USSR-udmurt
ACZÉL Tamás,Bulgaria,USSR-ukrán
ILLÉS Béla,Bulgaria,USSR-ukrán
ILLYÉS Gyula,Bulgaria,USSR-ukrán
JÓKAI Mór,Bulgaria,USSR-ukrán
JÓZSEF Attila,Bulgaria,USSR-ukrán
MOLNÁR Ferenc,Bulgaria,USSR-ukrán
MÓRICZ Zsigmond,Bulgaria,USSR-ukrán
PETŐFI Sándor,Bulgaria,USSR-ukrán
BERKESI András,Bulgaria,USSR-ukrán
GÁRDONYI Géza,Bulgaria,USSR-ukrán
MIKSZÁTH Kálmán,Bulgaria,USSR-ukrán
NÉMETH László,Bulgaria,USSR-ukrán
THURY Zsuzsa,Bulgaria,USSR-ukrán
MESTERHÁZI Lajos,Bulgaria,USSR-ukrán
SZABÓ Magda,Bulgaria,USSR-ukrán
DARVAS József,Bulgaria,USSR-ukrán
SÁNTA Ferenc,Bulgaria,USSR-ukrán
BERKESI András−KARDOS György,Bulgaria,USSR-ukrán
DOBOZY Imre,Bulgaria,USSR-ukrán
SOMOGYI TÓTH Sándor,Bulgaria,USSR-ukrán
JÓKAI Anna,Bulgaria,USSR-ukrán
PETROVÁCZ István,Bulgaria,USSR-ukrán
BERTHA Bulcsu,Bulgaria,USSR-ukrán
KARINTHY Ferenc,Bulgaria,USSR-ukrán
CSUKÁS István,Bulgaria,USSR-ukrán
TATAY Sándor,Bulgaria,USSR-ukrán
ÖRKÉNY István,Bulgaria,USSR-észt
JÓKAI Mór,Bulgaria,USSR-észt
MOLNÁR Ferenc,Bulgaria,USSR-észt
MÓRICZ Zsigmond,Bulgaria,USSR-észt
PETŐFI Sándor,Bulgaria,USSR-észt
SZABÓ Pál,Bulgaria,USSR-észt
GÁRDONYI Géza,Bulgaria,USSR-észt
MIKSZÁTH Kálmán,Bulgaria,USSR-észt
NÉMETH László,Bulgaria,USSR-észt
MESTERHÁZI Lajos,Bulgaria,USSR-észt
SZABÓ Magda,Bulgaria,USSR-észt
DÉRY Tibor,Bulgaria,USSR-észt
KRÚDY Gyula,Bulgaria,USSR-észt
SOMOGYI TÓTH Sándor,Bulgaria,USSR-észt
TATAY Sándor,Bulgaria,USSR-észt
JÓKAI Mór,Bulgaria,USSR-örmény
MOLNÁR Ferenc,Bulgaria,USSR-örmény
MÓRICZ Zsigmond,Bulgaria,USSR-örmény
PETŐFI Sándor,Bulgaria,USSR-örmény
BERKESI András,Bulgaria,USSR-örmény
GERGELY Márta,Bulgaria,USSR-örmény
SÁNTA Ferenc,Bulgaria,USSR-örmény
KOSZTOLÁNYI Dezső,Bulgaria,USSR-örmény
SOMOGYI TÓTH Sándor,Bulgaria,USSR-örmény
PETROVÁCZ István,Bulgaria,USSR-örmény
TATAY Sándor,Bulgaria,USSR-örmény
ILLÉS Béla,Bulgaria,USSR-üzbég
PETŐFI Sándor,Bulgaria,USSR-üzbég
BERKESI András,Bulgaria,USSR-üzbég
MIKSZÁTH Kálmán,Bulgaria,USSR-üzbég
NÉMETH László,Bulgaria,USSR-üzbég
SZABÓ Magda,Bulgaria,Venezuela
JÓZSEF Attila,Bulgaria,Vietnam
MÓRICZ Zsigmond,Bulgaria,Vietnam
PETŐFI Sándor,Bulgaria,Vietnam
GÁRDONYI Géza,Bulgaria,Vietnam
KOSZTOLÁNYI Dezső,Bulgaria,Vietnam
GODA Gábor,Bulgaria,Yugoslavia
ÖRKÉNY István,Bulgaria,Yugoslavia
ILLÉS Béla,Bulgaria,Yugoslavia
ILLYÉS Gyula,Bulgaria,Yugoslavia
JÓKAI Mór,Bulgaria,Yugoslavia
JÓZSEF Attila,Bulgaria,Yugoslavia
MOLNÁR Ferenc,Bulgaria,Yugoslavia
MÓRICZ Zsigmond,Bulgaria,Yugoslavia
PETŐFI Sándor,Bulgaria,Yugoslavia
VERES Péter,Bulgaria,Yugoslavia
ZILAHY Lajos,Bulgaria,Yugoslavia
GÁRDONYI Géza,Bulgaria,Yugoslavia
MIKSZÁTH Kálmán,Bulgaria,Yugoslavia
NÉMETH László,Bulgaria,Yugoslavia
SZABÓ Magda,Bulgaria,Yugoslavia
DARVAS József,Bulgaria,Yugoslavia
DÉRY Tibor,Bulgaria,Yugoslavia
KOSZTOLÁNYI Dezső,Bulgaria,Yugoslavia
SOMOGYI TÓTH Sándor,Bulgaria,Yugoslavia
GALGÓCZI Erzsébet,Bulgaria,Yugoslavia
BÓKAY János,Bulgaria,Yugoslavia
JÓKAI Anna,Bulgaria,Yugoslavia
RADNÓTI Miklós,Bulgaria,Yugoslavia
KERTÉSZ Ákos,Bulgaria,Yugoslavia
KARINTHY Ferenc,Bulgaria,Yugoslavia
CSERES Tibor,Bulgaria,Yugoslavia
NAGY Lajos,Bulgaria,Yugoslavia
HÁY Gyula,Canada,Canada
HÁY Gyula,Canada,Czechoslovakia-cseh
HÁY Gyula,Canada,Czechoslovakia-szlovák
HÁY Gyula,Canada,Federal Republic of Germany
HÁY Gyula,Canada,France
HÁY Gyula,Canada,GDR
HÁY Gyula,Canada,Italy
HÁY Gyula,Canada,PR China
HÁY Gyula,Canada,Poland
HÁY Gyula,Canada,USSR-orosz
ILLÉS Béla,Chile,Chile
ZILAHY Lajos,Chile,Chile
ILLÉS Béla,Chile,Czechoslovakia-cseh
ILLÉS Béla,Chile,Czechoslovakia-szlovák
ZILAHY Lajos,Chile,Denmark
ZILAHY Lajos,Chile,Federal Republic of Germany
ZILAHY Lajos,Chile,Finland
ZILAHY Lajos,Chile,France
ILLÉS Béla,Chile,GDR
ILLÉS Béla,Chile,Hungary
ILLÉS Béla,Chile,Israel
ZILAHY Lajos,Chile,Italy
ZILAHY Lajos,Chile,Japan
ILLÉS Béla,Chile,Netherlands
ZILAHY Lajos,Chile,Norway
ILLÉS Béla,Chile,PR China
ILLÉS Béla,Chile,Poland
ILLÉS Béla,Chile,Romania
ZILAHY Lajos,Chile,Spain
ZILAHY Lajos,Chile,Sweden
ZILAHY Lajos,Chile,Switzerland
ZILAHY Lajos,Chile,Turkey
ILLÉS Béla,Chile,UK
ZILAHY Lajos,Chile,UK
ZILAHY Lajos,Chile,USA
ILLÉS Béla,Chile,USSR-lett
ILLÉS Béla,Chile,USSR-litván
ILLÉS Béla,Chile,USSR-orosz
ILLÉS Béla,Chile,USSR-ukrán
ILLÉS Béla,Chile,USSR-üzbég
ILLÉS Béla,Chile,Yugoslavia
ZILAHY Lajos,Chile,Yugoslavia
MOLNÁR Ferenc,Colombia,Colombia
MOLNÁR Ferenc,Colombia,Czechoslovakia-cseh
MOLNÁR Ferenc,Colombia,Czechoslovakia-szlovák
MOLNÁR Ferenc,Colombia,Federal Republic of Germany
MOLNÁR Ferenc,Colombia,Finland
MOLNÁR Ferenc,Colombia,France
MOLNÁR Ferenc,Colombia,GDR
MOLNÁR Ferenc,Colombia,Hungary
MOLNÁR Ferenc,Colombia,Israel
MOLNÁR Ferenc,Colombia,Italy
MOLNÁR Ferenc,Colombia,Japan
MOLNÁR Ferenc,Colombia,Liechtenstein
MOLNÁR Ferenc,Colombia,Poland
MOLNÁR Ferenc,Colombia,Romania
MOLNÁR Ferenc,Colombia,Spain
MOLNÁR Ferenc,Colombia,Sweden
MOLNÁR Ferenc,Colombia,Turkey
MOLNÁR Ferenc,Colombia,UK
MOLNÁR Ferenc,Colombia,USA
MOLNÁR Ferenc,Colombia,USSR-grúz
MOLNÁR Ferenc,Colombia,USSR-litván
MOLNÁR Ferenc,Colombia,USSR-moldva
MOLNÁR Ferenc,Colombia,USSR-orosz
MOLNÁR Ferenc,Colombia,USSR-ukrán
MOLNÁR Ferenc,Colombia,USSR-észt
MOLNÁR Ferenc,Colombia,USSR-örmény
MOLNÁR Ferenc,Colombia,Yugoslavia
JÓZSEF Attila,Cuba,Cuba
GÁRDONYI Géza,Cuba,Cuba
NÉMETH László,Cuba,Cuba
PETŐFI Sándor,Cuba,Cuba
KARINTHY Ferenc,Cuba,Cuba
JÓZSEF Attila,Cuba,Czechoslovakia-cseh
GÁRDONYI Géza,Cuba,Czechoslovakia-cseh
NÉMETH László,Cuba,Czechoslovakia-cseh
PETŐFI Sándor,Cuba,Czechoslovakia-cseh
KARINTHY Ferenc,Cuba,Czechoslovakia-cseh
JÓZSEF Attila,Cuba,Czechoslovakia-szlovák
GÁRDONYI Géza,Cuba,Czechoslovakia-szlovák
NÉMETH László,Cuba,Czechoslovakia-szlovák
PETŐFI Sándor,Cuba,Czechoslovakia-szlovák
KARINTHY Ferenc,Cuba,Czechoslovakia-szlovák
JÓZSEF Attila,Cuba,Denmark
PETŐFI Sándor,Cuba,Egypt
GÁRDONYI Géza,Cuba,Federal Republic of Germany
NÉMETH László,Cuba,Federal Republic of Germany
KARINTHY Ferenc,Cuba,Federal Republic of Germany
GÁRDONYI Géza,Cuba,Finland
NÉMETH László,Cuba,Finland
PETŐFI Sándor,Cuba,Finland
KARINTHY Ferenc,Cuba,Finland
JÓZSEF Attila,Cuba,France
NÉMETH László,Cuba,France
PETŐFI Sándor,Cuba,France
JÓZSEF Attila,Cuba,GDR
GÁRDONYI Géza,Cuba,GDR
NÉMETH László,Cuba,GDR
PETŐFI Sándor,Cuba,GDR
KARINTHY Ferenc,Cuba,GDR
GÁRDONYI Géza,Cuba,Greece
JÓZSEF Attila,Cuba,Hungary
GÁRDONYI Géza,Cuba,Hungary
NÉMETH László,Cuba,Hungary
PETŐFI Sándor,Cuba,Hungary
KARINTHY Ferenc,Cuba,Hungary
PETŐFI Sándor,Cuba,India
KARINTHY Ferenc,Cuba,India
PETŐFI Sándor,Cuba,Iran
GÁRDONYI Géza,Cuba,Israel
PETŐFI Sándor,Cuba,Israel
JÓZSEF Attila,Cuba,Italy
GÁRDONYI Géza,Cuba,Italy
NÉMETH László,Cuba,Italy
PETŐFI Sándor,Cuba,Italy
PETŐFI Sándor,Cuba,Japan
KARINTHY Ferenc,Cuba,Japan
PETŐFI Sándor,Cuba,Mongolia
KARINTHY Ferenc,Cuba,Mongolia
GÁRDONYI Géza,Cuba,Netherlands
NÉMETH László,Cuba,Netherlands
PETŐFI Sándor,Cuba,North Korea
JÓZSEF Attila,Cuba,Norway
NÉMETH László,Cuba,Norway
PETŐFI Sándor,Cuba,Norway
KARINTHY Ferenc,Cuba,Norway
JÓZSEF Attila,Cuba,PR China
PETŐFI Sándor,Cuba,PR China
JÓZSEF Attila,Cuba,Poland
GÁRDONYI Géza,Cuba,Poland
NÉMETH László,Cuba,Poland
PETŐFI Sándor,Cuba,Poland
KARINTHY Ferenc,Cuba,Poland
JÓZSEF Attila,Cuba,Portugal
KARINTHY Ferenc,Cuba,Portugal
JÓZSEF Attila,Cuba,Romania
GÁRDONYI Géza,Cuba,Romania
NÉMETH László,Cuba,Romania
PETŐFI Sándor,Cuba,Romania
KARINTHY Ferenc,Cuba,Romania
JÓZSEF Attila,Cuba,Spain
NÉMETH László,Cuba,Spain
PETŐFI Sándor,Cuba,Spain
NÉMETH László,Cuba,Sweden
PETŐFI Sándor,Cuba,Sweden
KARINTHY Ferenc,Cuba,Sweden
JÓZSEF Attila,Cuba,Switzerland
GÁRDONYI Géza,Cuba,Turkey
PETŐFI Sándor,Cuba,Turkey
KARINTHY Ferenc,Cuba,Turkey
JÓZSEF Attila,Cuba,UK
GÁRDONYI Géza,Cuba,UK
NÉMETH László,Cuba,UK
JÓZSEF Attila,Cuba,USA
NÉMETH László,Cuba,USA
PETŐFI Sándor,Cuba,USA
KARINTHY Ferenc,Cuba,USA
PETŐFI Sándor,Cuba,USSR-azerbajdzsán
PETŐFI Sándor,Cuba,USSR-baskir
PETŐFI Sándor,Cuba,USSR-fehérorosz
PETŐFI Sándor,Cuba,USSR-grúz
KARINTHY Ferenc,Cuba,USSR-grúz
PETŐFI Sándor,Cuba,USSR-kazah
PETŐFI Sándor,Cuba,USSR-kirgiz
JÓZSEF Attila,Cuba,USSR-lett
GÁRDONYI Géza,Cuba,USSR-lett
NÉMETH László,Cuba,USSR-lett
PETŐFI Sándor,Cuba,USSR-lett
GÁRDONYI Géza,Cuba,USSR-litván
NÉMETH László,Cuba,USSR-litván
PETŐFI Sándor,Cuba,USSR-litván
KARINTHY Ferenc,Cuba,USSR-litván
PETŐFI Sándor,Cuba,USSR-moldva
JÓZSEF Attila,Cuba,USSR-orosz
GÁRDONYI Géza,Cuba,USSR-orosz
NÉMETH László,Cuba,USSR-orosz
PETŐFI Sándor,Cuba,USSR-orosz
KARINTHY Ferenc,Cuba,USSR-orosz
PETŐFI Sándor,Cuba,USSR-tadzsik
PETŐFI Sándor,Cuba,USSR-türkmén
KARINTHY Ferenc,Cuba,USSR-türkmén
PETŐFI Sándor,Cuba,USSR-udmurt
JÓZSEF Attila,Cuba,USSR-ukrán
GÁRDONYI Géza,Cuba,USSR-ukrán
NÉMETH László,Cuba,USSR-ukrán
PETŐFI Sándor,Cuba,USSR-ukrán
KARINTHY Ferenc,Cuba,USSR-ukrán
GÁRDONYI Géza,Cuba,USSR-észt
NÉMETH László,Cuba,USSR-észt
PETŐFI Sándor,Cuba,USSR-észt
PETŐFI Sándor,Cuba,USSR-örmény
NÉMETH László,Cuba,USSR-üzbég
PETŐFI Sándor,Cuba,USSR-üzbég
JÓZSEF Attila,Cuba,Vietnam
GÁRDONYI Géza,Cuba,Vietnam
PETŐFI Sándor,Cuba,Vietnam
JÓZSEF Attila,Cuba,Yugoslavia
GÁRDONYI Géza,Cuba,Yugoslavia
NÉMETH László,Cuba,Yugoslavia
PETŐFI Sándor,Cuba,Yugoslavia
KARINTHY Ferenc,Cuba,Yugoslavia
ACZÉL Tamás,Czechoslovakia-cseh,Czechoslovakia-cseh
ADY Endre,Czechoslovakia-cseh,Czechoslovakia-cseh
BALÁZS Anna,Czechoslovakia-cseh,Czechoslovakia-cseh
BOLDIZSÁR Iván,Czechoslovakia-cseh,Czechoslovakia-cseh
DARVAS József,Czechoslovakia-cseh,Czechoslovakia-cseh
EGRY Irén,Czechoslovakia-cseh,Czechoslovakia-cseh
FAZEKAS Mihály,Czechoslovakia-cseh,Czechoslovakia-cseh
GERGELY Sándor,Czechoslovakia-cseh,Czechoslovakia-cseh
HÁY Gyula,Czechoslovakia-cseh,Czechoslovakia-cseh
ILKU Pál,Czechoslovakia-cseh,Czechoslovakia-cseh
ILLÉS Béla,Czechoslovakia-cseh,Czechoslovakia-cseh
ILLYÉS Gyula,Czechoslovakia-cseh,Czechoslovakia-cseh
JÓZSEF Jolán,Czechoslovakia-cseh,Czechoslovakia-cseh
KOVÁCS György,Czechoslovakia-cseh,Czechoslovakia-cseh
MIKSZÁTH Kálmán,Czechoslovakia-cseh,Czechoslovakia-cseh
MÓRICZ Zsigmond,Czechoslovakia-cseh,Czechoslovakia-cseh
MORVAY Gyula,Czechoslovakia-cseh,Czechoslovakia-cseh
NAGY Sándor,Czechoslovakia-cseh,Czechoslovakia-cseh
PETŐFI Sándor,Czechoslovakia-cseh,Czechoslovakia-cseh
SZABÓ Pál,Czechoslovakia-cseh,Czechoslovakia-cseh
URBÁN Ernő,Czechoslovakia-cseh,Czechoslovakia-cseh
VERES Péter,Czechoslovakia-cseh,Czechoslovakia-cseh
SZABÓ Magda,Czechoslovakia-cseh,Czechoslovakia-cseh
ARANY János,Czechoslovakia-cseh,Czechoslovakia-cseh
KAFFKA Margit,Czechoslovakia-cseh,Czechoslovakia-cseh
KARINTHY Ferenc,Czechoslovakia-cseh,Czechoslovakia-cseh
KATONA József,Czechoslovakia-cseh,Czechoslovakia-cseh
ZALKA Máté,Czechoslovakia-cseh,Czechoslovakia-cseh
CSIKY Gergely,Czechoslovakia-cseh,Czechoslovakia-cseh
JÓKAI Mór,Czechoslovakia-cseh,Czechoslovakia-cseh
JÓZSEF Attila,Czechoslovakia-cseh,Czechoslovakia-cseh
MOLNÁR Ferenc,Czechoslovakia-cseh,Czechoslovakia-cseh
BERKESI András,Czechoslovakia-cseh,Czechoslovakia-cseh
BETLEN Oszkár,Czechoslovakia-cseh,Czechoslovakia-cseh
MADÁCH Imre,Czechoslovakia-cseh,Czechoslovakia-cseh
GYÁRFÁS Miklós,Czechoslovakia-cseh,Czechoslovakia-cseh
KÁLLAI István,Czechoslovakia-cseh,Czechoslovakia-cseh
KARINTHY Frigyes,Czechoslovakia-cseh,Czechoslovakia-cseh
KOSZTOLÁNYI Dezső,Czechoslovakia-cseh,Czechoslovakia-cseh
MÓRA Ferenc,Czechoslovakia-cseh,Czechoslovakia-cseh
NÉMETH László,Czechoslovakia-cseh,Czechoslovakia-cseh
ÖRSI Ferenc,Czechoslovakia-cseh,Czechoslovakia-cseh
SÓS György,Czechoslovakia-cseh,Czechoslovakia-cseh
SZIGLIGETI Ede,Czechoslovakia-cseh,Czechoslovakia-cseh
TERSÁNSZKY Józsi Jenő,Czechoslovakia-cseh,Czechoslovakia-cseh
TÓTH Árpád,Czechoslovakia-cseh,Czechoslovakia-cseh
DOBOZY Imre,Czechoslovakia-cseh,Czechoslovakia-cseh
BÓKA László,Czechoslovakia-cseh,Czechoslovakia-cseh
GÁRDONYI Géza,Czechoslovakia-cseh,Czechoslovakia-cseh
KASSÁK Lajos,Czechoslovakia-cseh,Czechoslovakia-cseh
SARKADI Imre,Czechoslovakia-cseh,Czechoslovakia-cseh
SZÉKELY János (John Pen),Czechoslovakia-cseh,Czechoslovakia-cseh
ÁPRILY Lajos,Czechoslovakia-cseh,Czechoslovakia-cseh
CSAPÓ György,Czechoslovakia-cseh,Czechoslovakia-cseh
GYŐRY Dezső,Czechoslovakia-cseh,Czechoslovakia-cseh
NAGY Lajos,Czechoslovakia-cseh,Czechoslovakia-cseh
RADNÓTI Miklós,Czechoslovakia-cseh,Czechoslovakia-cseh
SZILVÁSI Lajos,Czechoslovakia-cseh,Czechoslovakia-cseh
TATAY Sándor,Czechoslovakia-cseh,Czechoslovakia-cseh
THURZÓ Gábor,Czechoslovakia-cseh,Czechoslovakia-cseh
ZALKA Miklós,Czechoslovakia-cseh,Czechoslovakia-cseh
BÁRÁNY Tamás,Czechoslovakia-cseh,Czechoslovakia-cseh
DÉRY Tibor,Czechoslovakia-cseh,Czechoslovakia-cseh
FEJES Endre,Czechoslovakia-cseh,Czechoslovakia-cseh
SÁNTA Ferenc,Czechoslovakia-cseh,Czechoslovakia-cseh
SOMOGYI TÓTH Sándor,Czechoslovakia-cseh,Czechoslovakia-cseh
SZÁNTÓ György,Czechoslovakia-cseh,Czechoslovakia-cseh
BERKESI András−KARDOS György,Czechoslovakia-cseh,Czechoslovakia-cseh
FEKETE Gyula,Czechoslovakia-cseh,Czechoslovakia-cseh
GERGELY Márta,Czechoslovakia-cseh,Czechoslovakia-cseh
GODA Gábor,Czechoslovakia-cseh,Czechoslovakia-cseh
LENGYEL József,Czechoslovakia-cseh,Czechoslovakia-cseh
MURÁNYI KOVÁCS Endre,Czechoslovakia-cseh,Czechoslovakia-cseh
PALOTAI Boris,Czechoslovakia-cseh,Czechoslovakia-cseh
PASSUTH László,Czechoslovakia-cseh,Czechoslovakia-cseh
KOLOZSVÁRI GRANDPIERRE Emil,Czechoslovakia-cseh,Czechoslovakia-cseh
DÉKÁNY András,Czechoslovakia-cseh,Czechoslovakia-cseh
HERNÁDI Gyula,Czechoslovakia-cseh,Czechoslovakia-cseh
KÖRMENDI Ferenc,Czechoslovakia-cseh,Czechoslovakia-cseh
MÉSZÖLY Miklós,Czechoslovakia-cseh,Czechoslovakia-cseh
ÖRKÉNY István,Czechoslovakia-cseh,Czechoslovakia-cseh
REJTŐ Jenő,Czechoslovakia-cseh,Czechoslovakia-cseh
CSERNAI Zoltán,Czechoslovakia-cseh,Czechoslovakia-cseh
FÓTI Andor,Czechoslovakia-cseh,Czechoslovakia-cseh
FÜST Milán,Czechoslovakia-cseh,Czechoslovakia-cseh
MÁNDY Iván,Czechoslovakia-cseh,Czechoslovakia-cseh
OTTLIK Géza,Czechoslovakia-cseh,Czechoslovakia-cseh
SZAMOS Rudolf,Czechoslovakia-cseh,Czechoslovakia-cseh
BABITS Mihály,Czechoslovakia-cseh,Czechoslovakia-cseh
KRISTÓF Attila,Czechoslovakia-cseh,Czechoslovakia-cseh
ANDRÁS László,Czechoslovakia-cseh,Czechoslovakia-cseh
SIPKAY Barna,Czechoslovakia-cseh,Czechoslovakia-cseh
DÁNIEL Anna,Czechoslovakia-cseh,Czechoslovakia-cseh
Bencsik Imre,Czechoslovakia-cseh,Czechoslovakia-cseh
BERTHA Bulcsu,Czechoslovakia-cseh,Czechoslovakia-cseh
Hédervári Péter,Czechoslovakia-cseh,Czechoslovakia-cseh
JÓKAI Anna,Czechoslovakia-cseh,Czechoslovakia-cseh
KATKÓ István,Czechoslovakia-cseh,Czechoslovakia-cseh
SZABÓ Lőrinc,Czechoslovakia-cseh,Czechoslovakia-cseh
WEÖRES Sándor,Czechoslovakia-cseh,Czechoslovakia-cseh
JUHÁSZ Gyula,Czechoslovakia-cseh,Czechoslovakia-cseh
MATTYASOVSZKY Jenő,Czechoslovakia-cseh,Czechoslovakia-cseh
MÓRICZ Virág−THURZÓ Gábor(-MÓRICZ Zsigmond),Czechoslovakia-cseh,Czechoslovakia-cseh
HUBAY Miklós,Czechoslovakia-cseh,Czechoslovakia-cseh
CSURKA István,Czechoslovakia-cseh,Czechoslovakia-cseh
